time[s],flux[W/m2],phi[deg],theta[deg]
0.0,1336.0,156.41701998179124,139.47727984562098
100.0,0.0,151.87413663775612,146.53476517174516
200.0,0.0,147.00371488185908,151.48198209275213
300.0,0.0,141.9314400371209,155.0598360943938
400.0,0.0,136.7292392408613,157.70831855971636
500.0,0.0,131.43983177444449,159.70611410329374
600.0,0.0,126.09136393864704,161.2266753061865
700.0,93.97383919999999,120.69874466107885,162.39552603539286
800.0,1336.0,115.27529793292722,163.28601899940006
900.0,1336.0,109.83143885780392,163.94766808002979
1000.0,1336.0,104.37030596146776,164.42383325587681
1100.0,1336.0,98.8986950785653,164.73474011209476
1200.0,1336.0,93.42091969033304,164.89523381959626
1300.0,1336.0,87.94291104276422,164.90958071421218
1400.0,1336.0,82.46424968536247,164.78490471434534
1500.0,1336.0,76.99071876243917,164.51227418841736
1600.0,1336.0,71.52882046490868,164.0756767051729
1700.0,1336.0,66.07888655208357,163.45982464616435
1800.0,1336.0,60.64930028216467,162.62887724232857
1900.0,1336.0,55.24812208679222,161.5345525616492
2000.0,1336.0,49.88917132998145,160.10249521836553
2100.0,1336.0,44.583099276042056,158.23405194478187
2200.0,1336.0,39.35656236211991,155.76612832686027
2300.0,1336.0,34.250629024105365,152.4463175840505
2400.0,1336.0,29.32207557785451,147.88467699328748
2500.0,1336.0,24.68348949471852,141.4330877805115
2600.0,1336.0,20.53727062471035,132.0749173187051
2700.0,1336.0,17.23392395002258,118.48778389571518
2800.0,1336.0,15.334867155836328,100.05203518961926
2900.0,1336.0,15.370136386616483,79.24806325868855
3000.0,1336.0,17.329621398891057,60.97298504093726
3100.0,1336.0,20.669478740360567,47.55088470265941
3200.0,1336.0,24.84019016081683,38.31577231860479
3300.0,1336.0,29.490413999507844,31.950376611547878
3400.0,1336.0,34.42576743165952,27.4384761875615
3500.0,1336.0,39.538900201253306,24.155316272126694
3600.0,1336.0,44.76801172637554,21.710030265018073
3700.0,1336.0,50.07446519526494,19.86240757368741
3800.0,1336.0,55.43697473115834,18.445331479648104
3900.0,1336.0,60.83862826613501,17.35994467256932
4000.0,1336.0,66.2667678359317,16.53990590554615
4100.0,1336.0,71.71663074567762,15.929944217055564
4200.0,1336.0,77.18056227062284,15.501677965518686
4300.0,1336.0,82.65172320896582,15.237171928698114
4400.0,1336.0,88.12975765635059,15.117192284126872
4500.0,1336.0,93.6090239331612,15.139601515433402
4600.0,1336.0,99.08583224573306,15.30542235580919
4700.0,1336.0,104.55403880417344,15.625430990427567
4800.0,1336.0,110.0137535602232,16.108573594126103
4900.0,1336.0,115.45756761869563,16.78234271746567
5000.0,0.0,120.87632796006953,17.68662199241091
5100.0,0.0,126.26620705897284,18.86885619721798
5200.0,0.0,131.6124772560636,20.41149235843148
5300.0,0.0,136.8972429990824,22.432843594476257
5400.0,0.0,142.0901972808084,25.117185502213818
5500.0,0.0,147.153611900154,28.740393439530255
5600.0,0.0,152.01127508133442,33.76098988519679
5700.0,0.0,156.53019802818645,40.91809115256726
5800.0,0.0,160.48176986695523,51.32980515179784
5900.0,0.0,163.44768379001408,66.29596135020672
6000.0,0.0,164.83738116578857,85.79602212002435
6100.0,0.0,164.2258590159032,106.30746519038803
6200.0,0.0,161.81886858273322,123.26014018381152
6300.0,1336.0,156.41701998179124,139.47727984562098
6400.0,0.0,151.87413663775612,146.53476517174516
6500.0,0.0,147.00371488185908,151.48198209275213
6600.0,0.0,141.9314400371209,155.0598360943938
