time[s],flux[W/m2],phi[deg],theta[deg]
0.0,1336.0,89.41843760330983,54.746341690914264
100.0,1336.0,92.68899897535903,54.830554690799424
200.0,1336.0,95.94577719399385,55.18125337970838
300.0,1336.0,99.16309987400695,55.8014103131877
400.0,1336.0,102.31836075004885,56.69669775451313
500.0,1336.0,105.38431475605468,57.8731129368325
600.0,1336.0,108.34304770478539,59.34201465809774
700.0,1336.0,111.16360352196274,61.11203527040791
800.0,1336.0,113.81426724423838,63.188276673319436
900.0,1336.0,116.27038855145236,65.5809070831101
1000.0,1336.0,118.49643129258942,68.28766583306778
1100.0,959.276056,120.45912087594559,71.30070494142042
1200.0,0.0,122.12401534459032,74.59729205938797
1300.0,0.0,123.4629344725988,78.15416947416719
1400.0,0.0,124.44645944970192,81.921596626896
1500.0,0.0,125.05267617096031,85.8399947330271
1600.0,0.0,125.26738067510898,89.83399835211061
1700.0,0.0,125.08614798570244,93.83604822158905
1800.0,0.0,124.51216942542517,97.76414782896889
1900.0,0.0,123.56071907756731,101.54259333982252
2000.0,0.0,122.25077203017199,105.11955898458677
2100.0,468.921304,120.61052727376376,108.44354662070468
2200.0,1336.0,118.67107859294887,111.48187341303247
2300.0,1336.0,116.46843579433484,114.2123776286233
2400.0,1336.0,114.03008687960808,116.63210994017172
2500.0,1336.0,111.39126749588166,118.73749542172281
2600.0,1336.0,108.58292502029028,120.53341768540743
2700.0,1336.0,105.6376705810229,122.02631461518241
2800.0,1336.0,102.57582993317251,123.22906766989911
2900.0,1336.0,99.4259069294113,124.14800595383095
3000.0,1336.0,96.21568983284872,124.79068704712861
3100.0,1336.0,92.96033129538387,125.16433568997373
3200.0,1336.0,89.68545778449412,125.2716543229141
3300.0,1336.0,86.41259252441593,125.11367965755025
3400.0,1336.0,83.16698274096477,124.689958333594
3500.0,1336.0,79.96318306645767,123.99459841064298
3600.0,1336.0,76.8278389296915,123.02211705522326
3700.0,1336.0,73.7850827181383,121.76447911244027
3800.0,1336.0,70.86392370382202,120.21463841939341
3900.0,1336.0,68.08488655904023,118.36014790169042
4000.0,1336.0,65.48131027129482,116.19445744793632
4100.0,1336.0,63.08691711789062,113.71696362407343
4200.0,1336.0,60.92890067730037,110.92362407267223
4300.0,1336.0,59.04352033773322,107.82768396849828
4400.0,1336.0,57.46357714007934,104.45101042917497
4500.0,1336.0,56.22044969226094,100.83350044585131
4600.0,1336.0,55.33835748007326,97.01603190440638
4700.0,1336.0,54.83855287975822,93.06596781207698
4800.0,1336.0,54.73290733785593,89.05636708884836
4900.0,1336.0,55.02335994396918,85.06964356896026
5000.0,1336.0,55.703353815979646,81.17264792191034
5100.0,1336.0,56.75762001067678,77.43921111514116
5200.0,1336.0,58.16070494522886,73.93029750026425
5300.0,1336.0,59.8874682459701,70.68080193206904
5400.0,1336.0,61.90458514728974,67.72380974080994
5500.0,1336.0,64.17880669870209,65.07556636589946
5600.0,1336.0,66.67364302637613,62.74432231609773
5700.0,1336.0,69.36337873826189,60.72414982824408
5800.0,1336.0,72.21445830594897,59.01161521016235
5900.0,1336.0,75.19832059667442,57.59824551291691
6000.0,1336.0,78.28463968619124,56.47589419361511
6100.0,1336.0,81.45574406867344,55.633369814695016
6200.0,1336.0,84.68452002659026,55.06443258831745
6300.0,1336.0,89.41843760330983,54.746341690914264
6400.0,1336.0,92.68899897535903,54.830554690799424
6500.0,1336.0,95.94577719399385,55.18125337970838
6600.0,1336.0,99.16309987400695,55.8014103131877
6700.0,1336.0,102.31836075004885,56.69669775451313
6800.0,1336.0,105.38431475605468,57.8731129368325
6900.0,1336.0,108.34304770478539,59.34201465809774
7000.0,1336.0,111.16360352196274,61.11203527040791
7100.0,1336.0,113.81426724423838,63.188276673319436
7200.0,1336.0,116.27038855145236,65.5809070831101
7300.0,1336.0,118.49643129258942,68.28766583306778
7400.0,959.276056,120.45912087594559,71.30070494142042
7500.0,0.0,122.12401534459032,74.59729205938797
7600.0,0.0,123.4629344725988,78.15416947416719
7700.0,0.0,124.44645944970192,81.921596626896
7800.0,0.0,125.05267617096031,85.8399947330271
7900.0,0.0,125.26738067510898,89.83399835211061
8000.0,0.0,125.08614798570244,93.83604822158905
8100.0,0.0,124.51216942542517,97.76414782896889
8200.0,0.0,123.56071907756731,101.54259333982252
8300.0,0.0,122.25077203017199,105.11955898458677
8400.0,468.921304,120.61052727376376,108.44354662070468
8500.0,1336.0,118.67107859294887,111.48187341303247
8600.0,1336.0,116.46843579433484,114.2123776286233
8700.0,1336.0,114.03008687960808,116.63210994017172
8800.0,1336.0,111.39126749588166,118.73749542172281
8900.0,1336.0,108.58292502029028,120.53341768540743
9000.0,1336.0,105.6376705810229,122.02631461518241
9100.0,1336.0,102.57582993317251,123.22906766989911
9200.0,1336.0,99.4259069294113,124.14800595383095
9300.0,1336.0,96.21568983284872,124.79068704712861
9400.0,1336.0,92.96033129538387,125.16433568997373
9500.0,1336.0,89.68545778449412,125.2716543229141
9600.0,1336.0,86.41259252441593,125.11367965755025
9700.0,1336.0,83.16698274096477,124.689958333594
9800.0,1336.0,79.96318306645767,123.99459841064298
9900.0,1336.0,76.8278389296915,123.02211705522326
10000.0,1336.0,73.7850827181383,121.76447911244027
10100.0,1336.0,70.86392370382202,120.21463841939341
