time[s],flux[W/m2],phi[deg],theta[deg]
0.0,1336.0,87.21010618353453,56.21107555603737
100.0,1336.0,90.37242975805057,56.11129192849859
200.0,1336.0,93.53224191368736,56.27194538788583
300.0,1336.0,96.66430664550155,56.69343522603617
400.0,1336.0,99.75421845090247,57.38076527615078
500.0,1336.0,102.7739333845134,58.34215639776196
600.0,1336.0,105.69908216807256,59.574974032430575
700.0,1336.0,108.51012366633566,61.09364024964907
800.0,1336.0,111.17680053688836,62.90338486970342
900.0,1336.0,113.67075451793781,65.0092292207495
1000.0,1336.0,115.95974301389042,67.40930535986357
1100.0,1336.0,118.018116676215,70.10558091572408
1200.0,1336.0,119.81206555283119,73.08275001961033
1300.0,0.0,121.3077915033999,76.31980178999842
1400.0,0.0,122.48353886052757,79.77412440619237
1500.0,0.0,123.3145206528435,83.40952379816135
1600.0,0.0,123.78151796232483,87.16368325960008
1700.0,0.0,123.87446627857838,90.96557016493828
1800.0,0.0,123.59091205882142,94.75417549092977
1900.0,0.0,122.93722286978978,98.45591927701848
2000.0,0.0,121.92777347125141,102.00811160852119
2100.0,555.558232,120.58243729867426,105.35193653843199
2200.0,1336.0,118.93018648783857,108.45906565138425
2300.0,1336.0,116.99849784661616,111.2951291757523
2400.0,1336.0,114.81818648308449,113.84297204837839
2500.0,1336.0,112.42351310692085,116.09231973106847
2600.0,1336.0,109.83866144284316,118.04703794278024
2700.0,1336.0,107.0956997875886,119.70794011200609
2800.0,1336.0,104.22581893024335,121.07993131739687
2900.0,1336.0,101.24774976528802,122.17296129826114
3000.0,1336.0,98.18893142342628,122.98862811713289
3100.0,1336.0,95.07399217358974,123.54057970580037
3200.0,1336.0,91.92816808034573,123.82945611213307
3300.0,1336.0,88.76544592850391,123.85777924978002
3400.0,1336.0,85.6111020932068,123.62555995117808
3500.0,1336.0,82.48673150804854,123.13086693289972
3600.0,1336.0,79.41804127848559,122.37110014081003
3700.0,1336.0,76.42069504445679,121.33820159393716
3800.0,1336.0,73.52449060140822,120.02290870006016
3900.0,1336.0,70.75456967311035,118.42742357978659
4000.0,1336.0,68.13329931795398,116.53733174991396
4100.0,1336.0,65.6927626790048,114.35044666557204
4200.0,1336.0,63.46309544491367,111.86670722848142
4300.0,1336.0,61.47729572382899,109.09612330735533
