,Flux_x(LVLH),Flux_y(LVLH),Flux_z(LVLH),shadow function,SUN_pos_i(X)[m],SUN_pos_i(Y)[m],SUN_pos_i(Z)[m],sat_position_i(X)[m],sat_position_i(Y)[m],sat_position_i(Z)[m],sat_velocity_i(X)[m/s],sat_velocity_i(Y)[m/s],sat_velocity_i(Z)[m/s]
31,-0.5912777519,-0.8058860029,-0.03063284685,1,149000000000,7270000000,3150000000,130425.3293,-7402508.359,186266.462,0.5733064548,0.03070343143,0.8187655392
32,-0.5913077743,-0.8058860264,-0.03004712004,1,149000000000,7270000000,3150000000,134631.2107,-7402279.477,192273.0764,0.5732887285,0.03169353813,0.8187402234
33,-0.5913372166,-0.8058860498,-0.02946136375,1,149000000000,7270000000,3150000000,138836.96,-7402043.332,198279.5021,0.5732704396,0.03268361374,0.8187141042
34,-0.5913660784,-0.8058860733,-0.02887557857,1,149000000000,7270000000,3150000000,143042.5731,-7401799.924,204285.7332,0.5732515881,0.03367365726,0.8186871817
35,-0.5913943602,-0.8058860967,-0.02828976506,1,149000000000,7270000000,3150000000,147248.0459,-7401549.253,210291.7639,0.5732321743,0.03466366775,0.8186594558
36,-0.5914220616,-0.8058861201,-0.02770392381,1,149000000000,7270000000,3150000000,151453.3741,-7401291.318,216297.5882,0.5732121979,0.03565364423,0.8186309265
37,-0.5914491826,-0.8058861435,-0.02711805539,1,149000000000,7270000000,3150000000,155658.5537,-7401026.121,222303.2003,0.573191659,0.03664358571,0.818601594
38,-0.5914757232,-0.805886167,-0.02653216038,1,149000000000,7270000000,3150000000,159863.5806,-7400753.662,228308.5942,0.5731705576,0.03763349124,0.8185714583
39,-0.5915016835,-0.8058861905,-0.02594623935,1,149000000000,7270000000,3150000000,164068.4506,-7400473.941,234313.7641,0.5731488938,0.03862335984,0.8185405192
40,-0.5915270634,-0.8058862138,-0.02536029285,1,149000000000,7270000000,3150000000,168273.1597,-7400186.957,240318.7041,0.5731266677,0.03961319054,0.8185087769
41,-0.5915518628,-0.8058862373,-0.0247743215,1,149000000000,7270000000,3150000000,172477.7036,-7399892.712,246323.4082,0.5731038791,0.04060298237,0.8184762316
42,-0.5915760817,-0.8058862608,-0.02418832586,1,149000000000,7270000000,3150000000,176682.0782,-7399591.206,252327.8707,0.5730805281,0.04159273437,0.818442883
43,-0.5915997202,-0.8058862842,-0.02360230649,1,149000000000,7270000000,3150000000,180886.2795,-7399282.439,258332.0855,0.5730566149,0.04258244554,0.8184087313
44,-0.5916227781,-0.8058863077,-0.02301626398,1,149000000000,7270000000,3150000000,185090.3033,-7398966.412,264336.0469,0.5730321392,0.04357211494,0.8183737766
45,-0.5916452555,-0.8058863311,-0.0224301989,1,149000000000,7270000000,3150000000,189294.1454,-7398643.123,270339.7489,0.5730071013,0.04456174157,0.8183380188
46,-0.5916671523,-0.8058863546,-0.02184411181,1,149000000000,7270000000,3150000000,193497.8019,-7398312.575,276343.1856,0.5729815011,0.04555132448,0.8183014581
47,-0.5916884686,-0.805886378,-0.02125800332,1,149000000000,7270000000,3150000000,197701.2684,-7397974.767,282346.3511,0.5729553386,0.04654086269,0.8182640943
48,-0.5917092042,-0.8058864015,-0.02067187398,1,149000000000,7270000000,3150000000,201904.5409,-7397629.7,288349.2396,0.572928614,0.04753035522,0.8182259276
49,-0.5917293593,-0.8058864249,-0.02008572436,1,149000000000,7270000000,3150000000,206107.6154,-7397277.374,294351.8451,0.5729013272,0.04851980113,0.818186958
50,-0.5917489336,-0.8058864484,-0.01949955506,1,149000000000,7270000000,3150000000,210310.4875,-7396917.789,300354.1618,0.5728734781,0.04950919942,0.8181471856
51,-0.5917679274,-0.8058864718,-0.01891336663,1,149000000000,7270000000,3150000000,214513.1533,-7396550.946,306356.1838,0.572845067,0.05049854913,0.8181066103
52,-0.5917863404,-0.8058864953,-0.01832715965,1,149000000000,7270000000,3150000000,218715.6087,-7396176.845,312357.9051,0.5728160937,0.05148784928,0.8180652322
53,-0.5918041727,-0.8058865188,-0.01774093472,1,149000000000,7270000000,3150000000,222917.8493,-7395795.486,318359.32,0.5727865583,0.05247709891,0.8180230515
54,-0.5918214244,-0.8058865422,-0.01715469237,1,149000000000,7270000000,3150000000,227119.8713,-7395406.87,324360.4224,0.572756461,0.05346629706,0.8179800679
55,-0.5918380953,-0.8058865657,-0.01656843322,1,149000000000,7270000000,3150000000,231321.6704,-7395010.997,330361.2066,0.5727258015,0.05445544273,0.8179362818
56,-0.5918541855,-0.8058865891,-0.01598215782,1,149000000000,7270000000,3150000000,235523.2425,-7394607.867,336361.6666,0.5726945801,0.05544453496,0.817891693
57,-0.5918696948,-0.8058866126,-0.01539586675,1,149000000000,7270000000,3150000000,239724.5835,-7394197.482,342361.7965,0.5726627966,0.0564335728,0.8178463017
58,-0.5918846235,-0.805886636,-0.01480956059,1,149000000000,7270000000,3150000000,243925.6892,-7393779.84,348361.5905,0.5726304514,0.05742255527,0.8178001078
59,-0.5918989713,-0.8058866595,-0.01422323992,1,149000000000,7270000000,3150000000,248126.5556,-7393354.944,354361.0427,0.5725975441,0.05841148138,0.8177531115
60,-0.5919127382,-0.805886683,-0.0136369053,1,149000000000,7270000000,3150000000,252327.1785,-7392922.793,360360.1471,0.5725640749,0.05940035017,0.8177053127
61,-0.5919259245,-0.8058867064,-0.0130505573,1,149000000000,7270000000,3150000000,256527.5539,-7392483.387,366358.8979,0.572530044,0.06038916067,0.8176567116
62,-0.5919385298,-0.8058867299,-0.01246419653,1,149000000000,7270000000,3150000000,260727.6775,-7392036.727,372357.2892,0.5724954513,0.06137791191,0.817607308
63,-0.5919505543,-0.8058867533,-0.01187782354,1,149000000000,7270000000,3150000000,264927.5452,-7391582.814,378355.3152,0.5724602967,0.06236660294,0.8175571023
64,-0.5919619979,-0.8058867768,-0.01129143891,1,149000000000,7270000000,3150000000,269127.153,-7391121.648,384352.9698,0.5724245805,0.06335523276,0.8175060943
65,-0.5919728607,-0.8058868003,-0.01070504321,1,149000000000,7270000000,3150000000,273326.4967,-7390653.229,390350.2474,0.5723883025,0.06434380042,0.817454284
66,-0.5919831426,-0.8058868237,-0.01011863701,1,149000000000,7270000000,3150000000,277525.5722,-7390177.557,396347.1418,0.5723514629,0.06533230493,0.8174016717
67,-0.5919928435,-0.8058868472,-0.009532220904,1,149000000000,7270000000,3150000000,281724.3754,-7389694.634,402343.6474,0.5723140616,0.06632074534,0.8173482572
68,-0.5920019637,-0.8058868706,-0.008945795464,1,149000000000,7270000000,3150000000,285922.9021,-7389204.46,408339.7582,0.5722760988,0.06730912067,0.8172940407
69,-0.5920105028,-0.8058868942,-0.008359361265,1,149000000000,7270000000,3150000000,290121.1482,-7388707.035,414335.4682,0.5722375743,0.06829742995,0.8172390223
70,-0.5920184611,-0.8058869176,-0.007772918867,1,149000000000,7270000000,3150000000,294319.1097,-7388202.36,420330.7717,0.5721984885,0.06928567221,0.8171832019
71,-0.5920258385,-0.805886941,-0.007186468855,1,149000000000,7270000000,3150000000,298516.7824,-7387690.435,426325.6628,0.5721588411,0.07027384649,0.8171265796
72,-0.5920326348,-0.8058869645,-0.006600011817,1,149000000000,7270000000,3150000000,302714.1621,-7387171.261,432320.1355,0.5721186322,0.0712619518,0.8170691555
73,-0.5920388503,-0.805886988,-0.00601354831,1,149000000000,7270000000,3150000000,306911.2448,-7386644.838,438314.1839,0.572077862,0.07224998719,0.8170109297
74,-0.5920444848,-0.8058870114,-0.005427078905,1,149000000000,7270000000,3150000000,311108.0264,-7386111.166,444307.8023,0.5720365304,0.07323795169,0.8169519021
75,-0.5920495383,-0.8058870349,-0.004840604209,1,149000000000,7270000000,3150000000,315304.5026,-7385570.247,450300.9847,0.5719946374,0.07422584432,0.8168920729
76,-0.5920540109,-0.8058870584,-0.004254124765,1,149000000000,7270000000,3150000000,319500.6695,-7385022.081,456293.7252,0.5719521832,0.07521366411,0.8168314421
77,-0.5920579026,-0.8058870818,-0.003667641171,1,149000000000,7270000000,3150000000,323696.5228,-7384466.668,462286.018,0.5719091678,0.0762014101,0.8167700098
78,-0.5920612132,-0.8058871053,-0.003081153989,1,149000000000,7270000000,3150000000,327892.0585,-7383904.009,468277.8572,0.5718655912,0.07718908131,0.816707776
79,-0.5920639429,-0.8058871288,-0.002494663789,1,149000000000,7270000000,3150000000,332087.2725,-7383334.104,474269.2368,0.5718214534,0.07817667679,0.8166447408
80,-0.5920660916,-0.8058871523,-0.00190817116,1,149000000000,7270000000,3150000000,336282.1606,-7382756.954,480260.1511,0.5717767545,0.07916419554,0.8165809043
81,-0.5920676594,-0.8058871757,-0.001321676679,1,149000000000,7270000000,3150000000,340476.7187,-7382172.56,486250.5941,0.5717314945,0.08015163662,0.8165162664
82,-0.5920686462,-0.8058871992,-0.0007351809145,1,149000000000,7270000000,3150000000,344670.9427,-7381580.922,492240.5599,0.5716856735,0.08113899905,0.8164508274
83,-0.5920690519,-0.8058872226,-0.0001486844429,1,149000000000,7270000000,3150000000,348864.8285,-7380982.041,498230.0428,0.5716392916,0.08212628186,0.8163845872
84,-0.5920688767,-0.8058872462,0.0004378121657,1,149000000000,7270000000,3150000000,353058.372,-7380375.917,504219.0367,0.5715923486,0.08311348409,0.8163175459
85,-0.5920681206,-0.8058872696,0.001024308322,1,149000000000,7270000000,3150000000,357251.569,-7379762.551,510207.5359,0.5715448449,0.08410060475,0.8162497035
86,-0.5920667835,-0.805887293,0.00161080347,1,149000000000,7270000000,3150000000,361444.4155,-7379141.943,516195.5344,0.5714967804,0.08508764289,0.8161810602
87,-0.5920648654,-0.8058873165,0.002197297013,1,149000000000,7270000000,3150000000,365636.9073,-7378514.095,522183.0264,0.5714481549,0.08607459753,0.8161116161
88,-0.5920623663,-0.80588734,0.002783788389,1,149000000000,7270000000,3150000000,369829.0403,-7377879.006,528170.006,0.5713989688,0.08706146772,0.8160413711
89,-0.5920592862,-0.8058873635,0.003370277021,1,149000000000,7270000000,3150000000,374020.8104,-7377236.677,534156.4674,0.5713492219,0.08804825247,0.8159703254
90,-0.5920556252,-0.8058873869,0.003956762325,1,149000000000,7270000000,3150000000,378212.2135,-7376587.11,540142.4045,0.5712989144,0.08903495084,0.8158984789
91,-0.5920513832,-0.8058874104,0.004543243741,1,149000000000,7270000000,3150000000,382403.2455,-7375930.304,546127.8117,0.5712480464,0.09002156182,0.8158258319
92,-0.5920465602,-0.8058874339,0.005129720678,1,149000000000,7270000000,3150000000,386593.9022,-7375266.26,552112.6829,0.5711966177,0.09100808449,0.8157523843
93,-0.5920411564,-0.8058874573,0.005716192566,1,149000000000,7270000000,3150000000,390784.1796,-7374594.98,558097.0124,0.5711446286,0.09199451782,0.8156781362
94,-0.5920351715,-0.8058874808,0.006302658836,1,149000000000,7270000000,3150000000,394974.0735,-7373916.462,564080.7943,0.5710920791,0.09298086091,0.8156030877
95,-0.5920286057,-0.8058875043,0.006889118912,1,149000000000,7270000000,3150000000,399163.5799,-7373230.709,570064.0226,0.5710389691,0.09396711275,0.815527239
96,-0.592021459,-0.8058875277,0.007475572197,1,149000000000,7270000000,3150000000,403352.6945,-7372537.721,576046.6916,0.5709852988,0.09495327238,0.8154505899
97,-0.5920137313,-0.8058875512,0.008062018142,1,149000000000,7270000000,3150000000,407541.4134,-7371837.499,582028.7953,0.5709310681,0.09593933884,0.8153731408
98,-0.5920054227,-0.8058875746,0.008648456151,1,149000000000,7270000000,3150000000,411729.7323,-7371130.043,588010.3278,0.5708762774,0.09692531116,0.8152948914
99,-0.5919965333,-0.8058875981,0.009234885674,1,149000000000,7270000000,3150000000,415917.6473,-7370415.354,593991.2834,0.5708209264,0.09791118838,0.8152158421
100,-0.5919870628,-0.8058876216,0.009821306116,1,149000000000,7270000000,3150000000,420105.1541,-7369693.432,599971.6561,0.5707650152,0.09889696951,0.8151359929
101,-0.5919770115,-0.805887645,0.01040771689,1,149000000000,7270000000,3150000000,424292.2486,-7368964.279,605951.4401,0.570708544,0.09988265359,0.8150553437
102,-0.5919663793,-0.8058876685,0.01099411746,1,149000000000,7270000000,3150000000,428478.9269,-7368227.895,611930.6295,0.5706515127,0.1008682397,0.8149738948
103,-0.5919551663,-0.8058876919,0.01158050723,1,149000000000,7270000000,3150000000,432665.1847,-7367484.28,617909.2184,0.5705939216,0.1018537268,0.8148916461
104,-0.5919433722,-0.8058877154,0.0121668856,1,149000000000,7270000000,3150000000,436851.0179,-7366733.437,623887.201,0.5705357705,0.1028391139,0.8148085979
105,-0.5919309975,-0.8058877388,0.01275325202,1,149000000000,7270000000,3150000000,441036.4224,-7365975.364,629864.5713,0.5704770596,0.1038244002,0.8147247501
106,-0.5919180418,-0.8058877623,0.01333960592,1,149000000000,7270000000,3150000000,445221.3942,-7365210.064,635841.3237,0.5704177888,0.1048095845,0.8146401029
107,-0.5919045053,-0.8058877858,0.01392594672,1,149000000000,7270000000,3150000000,449405.9291,-7364437.536,641817.452,0.5703579583,0.105794666,0.8145546563
108,-0.5918903881,-0.8058878092,0.01451227383,1,149000000000,7270000000,3150000000,453590.023,-7363657.782,647792.9506,0.5702975683,0.1067796437,0.8144684103
109,-0.59187569,-0.8058878327,0.01509858669,1,149000000000,7270000000,3150000000,457773.6718,-7362870.802,653767.8136,0.5702366185,0.1077645167,0.8143813651
110,-0.591860411,-0.8058878562,0.01568488473,1,149000000000,7270000000,3150000000,461956.8715,-7362076.597,659742.035,0.5701751091,0.1087492838,0.8142935209
111,-0.5918445515,-0.8058878796,0.01627116735,1,149000000000,7270000000,3150000000,466139.6178,-7361275.168,665715.609,0.5701130404,0.1097339443,0.8142048775
112,-0.591828111,-0.8058879031,0.01685743399,1,149000000000,7270000000,3150000000,470321.9067,-7360466.516,671688.5298,0.5700504122,0.1107184971,0.8141154353
113,-0.5918110898,-0.8058879266,0.01744368408,1,149000000000,7270000000,3150000000,474503.7341,-7359650.641,677660.7915,0.5699872245,0.1117029412,0.8140251942
114,-0.5917934879,-0.80588795,0.01802991703,1,149000000000,7270000000,3150000000,478685.0959,-7358827.545,683632.3882,0.5699234776,0.1126872757,0.8139341543
115,-0.5917753053,-0.8058879735,0.01861613227,1,149000000000,7270000000,3150000000,482865.9879,-7357997.227,689603.3141,0.5698591714,0.1136714997,0.8138423157
116,-0.5917565421,-0.8058879969,0.01920232925,1,149000000000,7270000000,3150000000,487046.4062,-7357159.689,695573.5633,0.5697943061,0.1146556121,0.8137496785
117,-0.5917371981,-0.8058880204,0.01978850735,1,149000000000,7270000000,3150000000,491226.3465,-7356314.932,701543.13,0.5697288816,0.115639612,0.8136562429
118,-0.5917172735,-0.8058880438,0.02037466602,1,149000000000,7270000000,3150000000,495405.8048,-7355462.957,707512.0083,0.5696628982,0.1166234985,0.8135620087
119,-0.5916967683,-0.8058880673,0.0209608047,1,149000000000,7270000000,3150000000,499584.777,-7354603.763,713480.1923,0.5695963556,0.1176072704,0.8134669763
120,-0.5916756824,-0.8058880907,0.02154692279,1,149000000000,7270000000,3150000000,503763.259,-7353737.353,719447.6762,0.5695292542,0.118590927,0.8133711457
121,-0.5916540159,-0.8058881142,0.02213301972,1,149000000000,7270000000,3150000000,507941.2466,-7352863.727,725414.4541,0.5694615939,0.1195744673,0.8132745169
122,-0.5916317689,-0.8058881376,0.02271909491,1,149000000000,7270000000,3150000000,512118.7358,-7351982.886,731380.5202,0.5693933748,0.1205578902,0.8131770901
123,-0.5916089413,-0.8058881611,0.0233051478,1,149000000000,7270000000,3150000000,516295.7225,-7351094.831,737345.8686,0.569324597,0.1215411947,0.8130788653
124,-0.5915855333,-0.8058881845,0.0238911778,1,149000000000,7270000000,3150000000,520472.2025,-7350199.562,743310.4935,0.5692552606,0.1225243801,0.8129798427
125,-0.5915615446,-0.805888208,0.02447718436,1,149000000000,7270000000,3150000000,524648.1719,-7349297.081,749274.389,0.5691853655,0.1235074452,0.8128800223
126,-0.5915369755,-0.8058882314,0.02506316687,1,149000000000,7270000000,3150000000,528823.6264,-7348387.388,755237.5493,0.5691149119,0.1244903891,0.8127794043
127,-0.591511826,-0.8058882549,0.02564912478,1,149000000000,7270000000,3150000000,532998.562,-7347470.484,761199.9685,0.5690438998,0.1254732108,0.8126779888
128,-0.591486096,-0.8058882783,0.02623505749,1,149000000000,7270000000,3150000000,537172.9745,-7346546.371,767161.6407,0.5689723294,0.1264559094,0.8125757758
129,-0.5914597856,-0.8058883018,0.02682096446,1,149000000000,7270000000,3150000000,541346.86,-7345615.048,773122.5602,0.5689002007,0.127438484,0.8124727654
130,-0.5914328949,-0.8058883252,0.02740684509,1,149000000000,7270000000,3150000000,545520.2143,-7344676.518,779082.721,0.5688275137,0.1284209334,0.8123689578
131,-0.5914054237,-0.8058883487,0.02799269883,1,149000000000,7270000000,3150000000,549693.0333,-7343730.78,785042.1173,0.5687542685,0.1294032569,0.812264353
132,-0.5913773723,-0.8058883721,0.02857852505,1,149000000000,7270000000,3150000000,553865.3128,-7342777.837,791000.7433,0.5686804653,0.1303854534,0.8121589511
133,-0.5913487405,-0.8058883955,0.02916432324,1,149000000000,7270000000,3150000000,558037.0489,-7341817.688,796958.5931,0.568606104,0.1313675219,0.8120527524
134,-0.5913195285,-0.8058884189,0.02975009279,1,149000000000,7270000000,3150000000,562208.2374,-7340850.335,802915.6609,0.5685311848,0.1323494616,0.8119457567
135,-0.5912897363,-0.8058884424,0.03033583312,1,149000000000,7270000000,3150000000,566378.8742,-7339875.779,808871.9408,0.5684557077,0.1333312713,0.8118379644
136,-0.5912593637,-0.8058884659,0.03092154369,1,149000000000,7270000000,3150000000,570548.9553,-7338894.02,814827.427,0.5683796727,0.1343129503,0.8117293755
137,-0.591228411,-0.8058884893,0.0315072239,1,149000000000,7270000000,3150000000,574718.4765,-7337905.06,820782.1136,0.5683030801,0.1352944974,0.81161999
138,-0.5911968782,-0.8058885127,0.03209287317,1,149000000000,7270000000,3150000000,578887.4337,-7336908.899,826735.9949,0.5682259298,0.1362759118,0.811509808
139,-0.5911647653,-0.8058885361,0.03267849093,1,149000000000,7270000000,3150000000,583055.8229,-7335905.539,832689.0648,0.5681482219,0.1372571924,0.8113988298
140,-0.5911320722,-0.8058885596,0.03326407663,1,149000000000,7270000000,3150000000,587223.64,-7334894.98,838641.3177,0.5680699565,0.1382383384,0.8112870555
141,-0.5910987991,-0.805888583,0.03384962966,1,149000000000,7270000000,3150000000,591390.8809,-7333877.224,844592.7477,0.5679911337,0.1392193488,0.8111744849
142,-0.591064946,-0.8058886064,0.03443514945,1,149000000000,7270000000,3150000000,595557.5414,-7332852.272,850543.3489,0.5679117535,0.1402002224,0.8110611184
143,-0.5910305129,-0.8058886298,0.03502063545,1,149000000000,7270000000,3150000000,599723.6175,-7331820.124,856493.1154,0.5678318161,0.1411809585,0.8109469561
144,-0.5909954998,-0.8058886533,0.03560608706,1,149000000000,7270000000,3150000000,603889.1052,-7330780.782,862442.0416,0.5677513215,0.1421615562,0.810831998
145,-0.5909599067,-0.8058886767,0.03619150373,1,149000000000,7270000000,3150000000,608054.0003,-7329734.246,868390.1214,0.5676702697,0.1431420144,0.8107162442
146,-0.5909237338,-0.8058887002,0.03677688487,1,149000000000,7270000000,3150000000,612218.2987,-7328680.517,874337.3491,0.5675886608,0.144122332,0.810599695
147,-0.5908869811,-0.8058887235,0.03736222989,1,149000000000,7270000000,3150000000,616381.9963,-7327619.598,880283.7189,0.5675064952,0.1451025081,0.8104823502
148,-0.5908496485,-0.805888747,0.03794753824,1,149000000000,7270000000,3150000000,620545.0891,-7326551.488,886229.2249,0.5674237725,0.146082542,0.8103642103
149,-0.5908117361,-0.8058887704,0.03853280937,1,149000000000,7270000000,3150000000,624707.5731,-7325476.188,892173.8612,0.5673404931,0.1470624326,0.8102452751
150,-0.590773244,-0.8058887938,0.03911804264,1,149000000000,7270000000,3150000000,628869.444,-7324393.701,898117.6221,0.567256657,0.1480421787,0.8101255448
151,-0.5907341722,-0.8058888172,0.03970323752,1,149000000000,7270000000,3150000000,633030.6978,-7323304.026,904060.5017,0.5671722643,0.1490217796,0.8100050196
152,-0.5906945207,-0.8058888406,0.04028839342,1,149000000000,7270000000,3150000000,637191.3304,-7322207.165,910002.4942,0.5670873149,0.1500012343,0.8098836996
153,-0.5906542895,-0.805888864,0.04087350978,1,149000000000,7270000000,3150000000,641351.3378,-7321103.119,915943.5937,0.5670018092,0.1509805417,0.8097615849
154,-0.5906134788,-0.8058888874,0.04145858599,1,149000000000,7270000000,3150000000,645510.7158,-7319991.89,921883.7944,0.5669157471,0.1519597012,0.8096386756
155,-0.5905720886,-0.8058889108,0.04204362154,1,149000000000,7270000000,3150000000,649669.4605,-7318873.477,927823.0906,0.5668291286,0.1529387113,0.8095149718
156,-0.5905301187,-0.8058889343,0.04262861581,1,149000000000,7270000000,3150000000,653827.5676,-7317747.882,933761.4762,0.5667419539,0.1539175715,0.8093904737
157,-0.5904875694,-0.8058889577,0.04321356824,1,149000000000,7270000000,3150000000,657985.0332,-7316615.107,939698.9457,0.5666542231,0.1548962806,0.8092651813
158,-0.5904444408,-0.805888981,0.04379847824,1,149000000000,7270000000,3150000000,662141.8531,-7315475.153,945635.493,0.5665659364,0.1558748378,0.8091390948
159,-0.5904007327,-0.8058890045,0.04438334524,1,149000000000,7270000000,3150000000,666298.0232,-7314328.02,951571.1124,0.5664770935,0.156853242,0.8090122144
160,-0.5903564453,-0.8058890279,0.0449681687,1,149000000000,7270000000,3150000000,670453.5396,-7313173.709,957505.798,0.566387695,0.1578314922,0.80888454
161,-0.5903115786,-0.8058890513,0.04555294799,1,149000000000,7270000000,3150000000,674608.398,-7312012.223,963439.5441,0.5662977405,0.1588095876,0.808756072
162,-0.5902661325,-0.8058890747,0.04613768258,1,149000000000,7270000000,3150000000,678762.5945,-7310843.561,969372.3448,0.5662072304,0.1597875271,0.8086268104
163,-0.5902201074,-0.805889098,0.04672237187,1,149000000000,7270000000,3150000000,682916.1249,-7309667.726,975304.1943,0.5661161648,0.1607653099,0.8084967552
164,-0.590173503,-0.8058891215,0.04730701532,1,149000000000,7270000000,3150000000,687068.9853,-7308484.718,981235.0868,0.5660245435,0.1617429349,0.8083659067
165,-0.5901263195,-0.8058891449,0.04789161233,1,149000000000,7270000000,3150000000,691221.1714,-7307294.538,987165.0163,0.5659323668,0.1627204011,0.8082342651
