time[s],flux[W/m2],phi[deg],theta[deg]
0.0,1336.0,176.95630777368052,78.42645059396895
100.0,0.0,174.12517619566054,149.45551193006725
200.0,0.0,168.85888740035557,164.38302965145903
300.0,0.0,163.3254086746966,169.54432201632372
400.0,0.0,157.7211235510739,172.1055463845805
500.0,0.0,152.08584210859487,173.60928745249427
600.0,0.0,146.44218766066393,174.58526193746962
700.0,0.0,140.78886631677022,175.26707224868244
800.0,0.0,135.13073421845723,175.75988483086547
900.0,0.0,129.46944294699313,176.12558883948674
1000.0,0.0,123.80807867869245,176.39701454750863
1100.0,1336.0,118.14312222382355,176.6050776261967
1200.0,1336.0,112.47707594968726,176.7604637759843
1300.0,1336.0,106.80707464031734,176.8707371227742
1400.0,1336.0,101.14189808482263,176.94365462010774
1500.0,1336.0,95.47422416528015,176.98747578897502
1600.0,1336.0,89.80637203681123,177.00111823652284
1700.0,1336.0,84.14071580772003,176.9821220481749
1800.0,1336.0,78.47298929328927,176.93595874779476
1900.0,1336.0,72.80556468696219,176.857143438156
2000.0,1336.0,67.13863964941545,176.74146533540878
2100.0,1336.0,61.47167033236303,176.5761612617559
2200.0,1336.0,55.80660071211883,176.36293964211774
2300.0,1336.0,50.14306159841937,176.08060477730265
2400.0,1336.0,44.48172288471244,175.70536167755367
2500.0,1336.0,38.82603127355682,175.19425219585588
2600.0,1336.0,33.1729652908135,174.49150089556713
2700.0,1336.0,27.528046640185014,173.47463816683546
2800.0,1336.0,21.90025106358481,171.8964616345932
2900.0,1336.0,16.299675916849097,169.20281819158046
3000.0,1336.0,10.772966963333005,163.65103668428176
3100.0,1336.0,5.558272582131255,147.09740417315405
3200.0,1336.0,3.1811257561186537,71.6441053720655
3300.0,1336.0,7.326552146071074,24.394218061012158
3400.0,1336.0,12.712588427323903,13.847618373608961
3500.0,1336.0,18.273291054672757,9.670347897020626
3600.0,1336.0,23.885140290926902,7.482095556553547
3700.0,1336.0,29.521440698355867,6.142605013878527
3800.0,1336.0,35.172828715644656,5.255578104583177
3900.0,1336.0,40.825729977114165,4.63422613514064
4000.0,1336.0,46.48490563085744,4.176923570045462
4100.0,1336.0,52.146936402817815,3.8357560400041617
4200.0,1336.0,57.8109244667419,3.57837645559552
4300.0,1336.0,63.47416276779345,3.387901365154146
4400.0,1336.0,69.14046090106645,3.243678518839523
4500.0,1336.0,74.80742373418856,3.140677584891863
4600.0,1336.0,80.47482065031748,3.0731412023151945
4700.0,1336.0,86.14342439596729,3.0428831272223604
4800.0,1336.0,91.81111684078913,3.0374130932021313
4900.0,1336.0,97.47873052356907,3.061873194881538
5000.0,1336.0,103.14386295172906,3.1206876017344745
5100.0,1336.0,108.81079974057529,3.2104157067367383
5200.0,1336.0,114.47710415116731,3.3391047217128627
5300.0,1336.0,120.14250665755321,3.5143632200302273
5400.0,0.0,125.80432456407418,3.75148025009986
5500.0,0.0,131.46969864223806,4.063884979486989
5600.0,0.0,137.1294613971879,4.476630483202945
5700.0,0.0,142.78544773823933,5.037190646754485
5800.0,0.0,148.43310698914664,5.828166875010899
5900.0,0.0,154.07341880801062,6.983567028208306
6000.0,0.0,159.69577587986356,8.81221880881935
6100.0,0.0,165.27674415078914,12.086341835834213
6200.0,0.0,170.75133681189425,19.336246171117836
6300.0,1336.0,176.95630777368052,78.42645059396895
6400.0,0.0,174.12517619566054,149.45551193006725
6500.0,0.0,168.85888740035557,164.38302965145903
6600.0,0.0,163.3254086746966,169.54432201632372
6700.0,0.0,157.7211235510739,172.1055463845805
6800.0,0.0,152.08584210859487,173.60928745249427
6900.0,0.0,146.44218766066393,174.58526193746962
7000.0,0.0,140.78886631677022,175.26707224868244
7100.0,0.0,135.13073421845723,175.75988483086547
7200.0,0.0,129.46944294699313,176.12558883948674
7300.0,0.0,123.80807867869245,176.39701454750863
7400.0,1336.0,118.14312222382355,176.6050776261967
7500.0,1336.0,112.47707594968726,176.7604637759843
7600.0,1336.0,106.80707464031734,176.8707371227742
7700.0,1336.0,101.14189808482263,176.94365462010774
7800.0,1336.0,95.47422416528015,176.98747578897502
7900.0,1336.0,89.80637203681123,177.00111823652284
8000.0,1336.0,84.14071580772003,176.9821220481749
8100.0,1336.0,78.47298929328927,176.93595874779476
8200.0,1336.0,72.80556468696219,176.857143438156
8300.0,1336.0,67.13863964941545,176.74146533540878
8400.0,1336.0,61.47167033236303,176.5761612617559
8500.0,1336.0,55.80660071211883,176.36293964211774
8600.0,1336.0,50.14306159841937,176.08060477730265
8700.0,1336.0,44.48172288471244,175.70536167755367
8800.0,1336.0,38.82603127355682,175.19425219585588
8900.0,1336.0,33.1729652908135,174.49150089556713
9000.0,1336.0,27.528046640185014,173.47463816683546
9100.0,1336.0,21.90025106358481,171.8964616345932
9200.0,1336.0,16.299675916849097,169.20281819158046
9300.0,1336.0,10.772966963333005,163.65103668428176
9400.0,1336.0,5.558272582131255,147.09740417315405
9500.0,1336.0,3.1811257561186537,71.6441053720655
9600.0,1336.0,7.326552146071074,24.394218061012158
9700.0,1336.0,12.712588427323903,13.847618373608961
9800.0,1336.0,18.273291054672757,9.670347897020626
9900.0,1336.0,23.885140290926902,7.482095556553547
10000.0,1336.0,29.521440698355867,6.142605013878527
10100.0,1336.0,35.172828715644656,5.255578104583177
10200.0,1336.0,40.825729977114165,4.63422613514064
10300.0,1336.0,46.48490563085744,4.176923570045462
10400.0,1336.0,52.146936402817815,3.8357560400041617
10500.0,1336.0,57.8109244667419,3.57837645559552
10600.0,1336.0,63.47416276779345,3.387901365154146
10700.0,1336.0,69.14046090106645,3.243678518839523
10800.0,1336.0,74.80742373418856,3.140677584891863
10900.0,1336.0,80.47482065031748,3.0731412023151945
11000.0,1336.0,86.14342439596729,3.0428831272223604
11100.0,1336.0,91.81111684078913,3.0374130932021313
11200.0,1336.0,97.47873052356907,3.061873194881538
11300.0,1336.0,103.14386295172906,3.1206876017344745
11400.0,1336.0,108.81079974057529,3.2104157067367383
11500.0,1336.0,114.47710415116731,3.3391047217128627
11600.0,1336.0,120.14250665755321,3.5143632200302273
11700.0,0.0,125.80432456407418,3.75148025009986
11800.0,0.0,131.46969864223806,4.063884979486989
11900.0,0.0,137.1294613971879,4.476630483202945
12000.0,0.0,142.78544773823933,5.037190646754485
12100.0,0.0,148.43310698914664,5.828166875010899
12200.0,0.0,154.07341880801062,6.983567028208306
12300.0,0.0,159.69577587986356,8.81221880881935
12400.0,0.0,165.27674415078914,12.086341835834213
12500.0,0.0,170.75133681189425,19.336246171117836
12600.0,1336.0,176.95630777368052,78.42645059396895
12700.0,0.0,174.12517619566054,149.45551193006725
12800.0,0.0,168.85888740035557,164.38302965145903
12900.0,0.0,163.3254086746966,169.54432201632372
13000.0,0.0,157.7211235510739,172.1055463845805
13100.0,0.0,152.08584210859487,173.60928745249427
13200.0,0.0,146.44218766066393,174.58526193746962
13300.0,0.0,140.78886631677022,175.26707224868244
13400.0,0.0,135.13073421845723,175.75988483086547
13500.0,0.0,129.46944294699313,176.12558883948674
13600.0,0.0,123.80807867869245,176.39701454750863
13700.0,1336.0,118.14312222382355,176.6050776261967
13800.0,1336.0,112.47707594968726,176.7604637759843
13900.0,1336.0,106.80707464031734,176.8707371227742
14000.0,1336.0,101.14189808482263,176.94365462010774
14100.0,1336.0,95.47422416528015,176.98747578897502
14200.0,1336.0,89.80637203681123,177.00111823652284
14300.0,1336.0,84.14071580772003,176.9821220481749
14400.0,1336.0,78.47298929328927,176.93595874779476
14500.0,1336.0,72.80556468696219,176.857143438156
14600.0,1336.0,67.13863964941545,176.74146533540878
14700.0,1336.0,61.47167033236303,176.5761612617559
14800.0,1336.0,55.80660071211883,176.36293964211774
14900.0,1336.0,50.14306159841937,176.08060477730265
15000.0,1336.0,44.48172288471244,175.70536167755367
15100.0,1336.0,38.82603127355682,175.19425219585588
15200.0,1336.0,33.1729652908135,174.49150089556713
15300.0,1336.0,27.528046640185014,173.47463816683546
15400.0,1336.0,21.90025106358481,171.8964616345932
15500.0,1336.0,16.299675916849097,169.20281819158046
15600.0,1336.0,10.772966963333005,163.65103668428176
15700.0,1336.0,5.558272582131255,147.09740417315405
15800.0,1336.0,3.1811257561186537,71.6441053720655
15900.0,1336.0,7.326552146071074,24.394218061012158
16000.0,1336.0,12.712588427323903,13.847618373608961
16100.0,1336.0,18.273291054672757,9.670347897020626
16200.0,1336.0,23.885140290926902,7.482095556553547
16300.0,1336.0,29.521440698355867,6.142605013878527
16400.0,1336.0,35.172828715644656,5.255578104583177
16500.0,1336.0,40.825729977114165,4.63422613514064
16600.0,1336.0,46.48490563085744,4.176923570045462
16700.0,1336.0,52.146936402817815,3.8357560400041617
16800.0,1336.0,57.8109244667419,3.57837645559552
16900.0,1336.0,63.47416276779345,3.387901365154146
17000.0,1336.0,69.14046090106645,3.243678518839523
17100.0,1336.0,74.80742373418856,3.140677584891863
17200.0,1336.0,80.47482065031748,3.0731412023151945
17300.0,1336.0,86.14342439596729,3.0428831272223604
17400.0,1336.0,91.81111684078913,3.0374130932021313
17500.0,1336.0,97.47873052356907,3.061873194881538
17600.0,1336.0,103.14386295172906,3.1206876017344745
17700.0,1336.0,108.81079974057529,3.2104157067367383
17800.0,1336.0,114.47710415116731,3.3391047217128627
17900.0,1336.0,120.14250665755321,3.5143632200302273
18000.0,0.0,125.80432456407418,3.75148025009986
18100.0,0.0,131.46969864223806,4.063884979486989
18200.0,0.0,137.1294613971879,4.476630483202945
18300.0,0.0,142.78544773823933,5.037190646754485
18400.0,0.0,148.43310698914664,5.828166875010899
18500.0,0.0,154.07341880801062,6.983567028208306
18600.0,0.0,159.69577587986356,8.81221880881935
18700.0,0.0,165.27674415078914,12.086341835834213
18800.0,0.0,170.75133681189425,19.336246171117836
18900.0,1336.0,176.95630777368052,78.42645059396895
19000.0,0.0,174.12517619566054,149.45551193006725
19100.0,0.0,168.85888740035557,164.38302965145903
19200.0,0.0,163.3254086746966,169.54432201632372
19300.0,0.0,157.7211235510739,172.1055463845805
19400.0,0.0,152.08584210859487,173.60928745249427
19500.0,0.0,146.44218766066393,174.58526193746962
19600.0,0.0,140.78886631677022,175.26707224868244
19700.0,0.0,135.13073421845723,175.75988483086547
19800.0,0.0,129.46944294699313,176.12558883948674
19900.0,0.0,123.80807867869245,176.39701454750863
20000.0,1336.0,118.14312222382355,176.6050776261967
20100.0,1336.0,112.47707594968726,176.7604637759843
20200.0,1336.0,106.80707464031734,176.8707371227742
20300.0,1336.0,101.14189808482263,176.94365462010774
20400.0,1336.0,95.47422416528015,176.98747578897502
20500.0,1336.0,89.80637203681123,177.00111823652284
20600.0,1336.0,84.14071580772003,176.9821220481749
20700.0,1336.0,78.47298929328927,176.93595874779476
20800.0,1336.0,72.80556468696219,176.857143438156
20900.0,1336.0,67.13863964941545,176.74146533540878
21000.0,1336.0,61.47167033236303,176.5761612617559
21100.0,1336.0,55.80660071211883,176.36293964211774
21200.0,1336.0,50.14306159841937,176.08060477730265
21300.0,1336.0,44.48172288471244,175.70536167755367
21400.0,1336.0,38.82603127355682,175.19425219585588
21500.0,1336.0,33.1729652908135,174.49150089556713
21600.0,1336.0,27.528046640185014,173.47463816683546
21700.0,1336.0,21.90025106358481,171.8964616345932
21800.0,1336.0,16.299675916849097,169.20281819158046
21900.0,1336.0,10.772966963333005,163.65103668428176
22000.0,1336.0,5.558272582131255,147.09740417315405
22100.0,1336.0,3.1811257561186537,71.6441053720655
22200.0,1336.0,7.326552146071074,24.394218061012158
22300.0,1336.0,12.712588427323903,13.847618373608961
22400.0,1336.0,18.273291054672757,9.670347897020626
22500.0,1336.0,23.885140290926902,7.482095556553547
22600.0,1336.0,29.521440698355867,6.142605013878527
22700.0,1336.0,35.172828715644656,5.255578104583177
22800.0,1336.0,40.825729977114165,4.63422613514064
22900.0,1336.0,46.48490563085744,4.176923570045462
23000.0,1336.0,52.146936402817815,3.8357560400041617
23100.0,1336.0,57.8109244667419,3.57837645559552
23200.0,1336.0,63.47416276779345,3.387901365154146
23300.0,1336.0,69.14046090106645,3.243678518839523
23400.0,1336.0,74.80742373418856,3.140677584891863
23500.0,1336.0,80.47482065031748,3.0731412023151945
23600.0,1336.0,86.14342439596729,3.0428831272223604
23700.0,1336.0,91.81111684078913,3.0374130932021313
23800.0,1336.0,97.47873052356907,3.061873194881538
23900.0,1336.0,103.14386295172906,3.1206876017344745
24000.0,1336.0,108.81079974057529,3.2104157067367383
24100.0,1336.0,114.47710415116731,3.3391047217128627
24200.0,1336.0,120.14250665755321,3.5143632200302273
24300.0,0.0,125.80432456407418,3.75148025009986
24400.0,0.0,131.46969864223806,4.063884979486989
24500.0,0.0,137.1294613971879,4.476630483202945
24600.0,0.0,142.78544773823933,5.037190646754485
24700.0,0.0,148.43310698914664,5.828166875010899
24800.0,0.0,154.07341880801062,6.983567028208306
24900.0,0.0,159.69577587986356,8.81221880881935
25000.0,0.0,165.27674415078914,12.086341835834213
25100.0,0.0,170.75133681189425,19.336246171117836
25200.0,1336.0,176.95630777368052,78.42645059396895
25300.0,0.0,174.12517619566054,149.45551193006725
25400.0,0.0,168.85888740035557,164.38302965145903
25500.0,0.0,163.3254086746966,169.54432201632372
25600.0,0.0,157.7211235510739,172.1055463845805
25700.0,0.0,152.08584210859487,173.60928745249427
25800.0,0.0,146.44218766066393,174.58526193746962
25900.0,0.0,140.78886631677022,175.26707224868244
26000.0,0.0,135.13073421845723,175.75988483086547
26100.0,0.0,129.46944294699313,176.12558883948674
26200.0,0.0,123.80807867869245,176.39701454750863
26300.0,1336.0,118.14312222382355,176.6050776261967
26400.0,1336.0,112.47707594968726,176.7604637759843
26500.0,1336.0,106.80707464031734,176.8707371227742
26600.0,1336.0,101.14189808482263,176.94365462010774
26700.0,1336.0,95.47422416528015,176.98747578897502
26800.0,1336.0,89.80637203681123,177.00111823652284
26900.0,1336.0,84.14071580772003,176.9821220481749
27000.0,1336.0,78.47298929328927,176.93595874779476
27100.0,1336.0,72.80556468696219,176.857143438156
27200.0,1336.0,67.13863964941545,176.74146533540878
27300.0,1336.0,61.47167033236303,176.5761612617559
27400.0,1336.0,55.80660071211883,176.36293964211774
27500.0,1336.0,50.14306159841937,176.08060477730265
27600.0,1336.0,44.48172288471244,175.70536167755367
27700.0,1336.0,38.82603127355682,175.19425219585588
27800.0,1336.0,33.1729652908135,174.49150089556713
27900.0,1336.0,27.528046640185014,173.47463816683546
28000.0,1336.0,21.90025106358481,171.8964616345932
28100.0,1336.0,16.299675916849097,169.20281819158046
28200.0,1336.0,10.772966963333005,163.65103668428176
28300.0,1336.0,5.558272582131255,147.09740417315405
28400.0,1336.0,3.1811257561186537,71.6441053720655
28500.0,1336.0,7.326552146071074,24.394218061012158
28600.0,1336.0,12.712588427323903,13.847618373608961
28700.0,1336.0,18.273291054672757,9.670347897020626
28800.0,1336.0,23.885140290926902,7.482095556553547
28900.0,1336.0,29.521440698355867,6.142605013878527
29000.0,1336.0,35.172828715644656,5.255578104583177
29100.0,1336.0,40.825729977114165,4.63422613514064
29200.0,1336.0,46.48490563085744,4.176923570045462
29300.0,1336.0,52.146936402817815,3.8357560400041617
29400.0,1336.0,57.8109244667419,3.57837645559552
29500.0,1336.0,63.47416276779345,3.387901365154146
29600.0,1336.0,69.14046090106645,3.243678518839523
29700.0,1336.0,74.80742373418856,3.140677584891863
29800.0,1336.0,80.47482065031748,3.0731412023151945
29900.0,1336.0,86.14342439596729,3.0428831272223604
30000.0,1336.0,91.81111684078913,3.0374130932021313
30100.0,1336.0,97.47873052356907,3.061873194881538
30200.0,1336.0,103.14386295172906,3.1206876017344745
30300.0,1336.0,108.81079974057529,3.2104157067367383
30400.0,1336.0,114.47710415116731,3.3391047217128627
30500.0,1336.0,120.14250665755321,3.5143632200302273
30600.0,0.0,125.80432456407418,3.75148025009986
30700.0,0.0,131.46969864223806,4.063884979486989
30800.0,0.0,137.1294613971879,4.476630483202945
30900.0,0.0,142.78544773823933,5.037190646754485
31000.0,0.0,148.43310698914664,5.828166875010899
31100.0,0.0,154.07341880801062,6.983567028208306
31200.0,0.0,159.69577587986356,8.81221880881935
31300.0,0.0,165.27674415078914,12.086341835834213
31400.0,0.0,170.75133681189425,19.336246171117836
31500.0,1336.0,176.95630777368052,78.42645059396895
31600.0,0.0,174.12517619566054,149.45551193006725
31700.0,0.0,168.85888740035557,164.38302965145903
31800.0,0.0,163.3254086746966,169.54432201632372
31900.0,0.0,157.7211235510739,172.1055463845805
32000.0,0.0,152.08584210859487,173.60928745249427
32100.0,0.0,146.44218766066393,174.58526193746962
32200.0,0.0,140.78886631677022,175.26707224868244
32300.0,0.0,135.13073421845723,175.75988483086547
32400.0,0.0,129.46944294699313,176.12558883948674
32500.0,0.0,123.80807867869245,176.39701454750863
32600.0,1336.0,118.14312222382355,176.6050776261967
32700.0,1336.0,112.47707594968726,176.7604637759843
32800.0,1336.0,106.80707464031734,176.8707371227742
32900.0,1336.0,101.14189808482263,176.94365462010774
33000.0,1336.0,95.47422416528015,176.98747578897502
33100.0,1336.0,89.80637203681123,177.00111823652284
33200.0,1336.0,84.14071580772003,176.9821220481749
33300.0,1336.0,78.47298929328927,176.93595874779476
33400.0,1336.0,72.80556468696219,176.857143438156
33500.0,1336.0,67.13863964941545,176.74146533540878
33600.0,1336.0,61.47167033236303,176.5761612617559
33700.0,1336.0,55.80660071211883,176.36293964211774
33800.0,1336.0,50.14306159841937,176.08060477730265
33900.0,1336.0,44.48172288471244,175.70536167755367
34000.0,1336.0,38.82603127355682,175.19425219585588
34100.0,1336.0,33.1729652908135,174.49150089556713
34200.0,1336.0,27.528046640185014,173.47463816683546
34300.0,1336.0,21.90025106358481,171.8964616345932
34400.0,1336.0,16.299675916849097,169.20281819158046
34500.0,1336.0,10.772966963333005,163.65103668428176
34600.0,1336.0,5.558272582131255,147.09740417315405
34700.0,1336.0,3.1811257561186537,71.6441053720655
34800.0,1336.0,7.326552146071074,24.394218061012158
34900.0,1336.0,12.712588427323903,13.847618373608961
35000.0,1336.0,18.273291054672757,9.670347897020626
35100.0,1336.0,23.885140290926902,7.482095556553547
35200.0,1336.0,29.521440698355867,6.142605013878527
35300.0,1336.0,35.172828715644656,5.255578104583177
35400.0,1336.0,40.825729977114165,4.63422613514064
35500.0,1336.0,46.48490563085744,4.176923570045462
35600.0,1336.0,52.146936402817815,3.8357560400041617
35700.0,1336.0,57.8109244667419,3.57837645559552
35800.0,1336.0,63.47416276779345,3.387901365154146
35900.0,1336.0,69.14046090106645,3.243678518839523
36000.0,1336.0,74.80742373418856,3.140677584891863
36100.0,1336.0,80.47482065031748,3.0731412023151945
36200.0,1336.0,86.14342439596729,3.0428831272223604
36300.0,1336.0,91.81111684078913,3.0374130932021313
36400.0,1336.0,97.47873052356907,3.061873194881538
36500.0,1336.0,103.14386295172906,3.1206876017344745
36600.0,1336.0,108.81079974057529,3.2104157067367383
36700.0,1336.0,114.47710415116731,3.3391047217128627
36800.0,1336.0,120.14250665755321,3.5143632200302273
36900.0,0.0,125.80432456407418,3.75148025009986
37000.0,0.0,131.46969864223806,4.063884979486989
37100.0,0.0,137.1294613971879,4.476630483202945
37200.0,0.0,142.78544773823933,5.037190646754485
37300.0,0.0,148.43310698914664,5.828166875010899
37400.0,0.0,154.07341880801062,6.983567028208306
37500.0,0.0,159.69577587986356,8.81221880881935
37600.0,0.0,165.27674415078914,12.086341835834213
37700.0,0.0,170.75133681189425,19.336246171117836
