,Flux_x(LVLH),Flux_y(LVLH),Flux_z(LVLH),shadow function,SUN_pos_i(X)[m],SUN_pos_i(Y)[m],SUN_pos_i(Z)[m],sat_position_i(X)[m],sat_position_i(Y)[m],sat_position_i(Z)[m],sat_velocity_i(X)[m/s],sat_velocity_i(Y)[m/s],sat_velocity_i(Z)[m/s]
0,0.01065271578,0.05201788896,-0.9985893344,1,149000000000,7270000000,3150000000,-7406000,9.07E-10,0,-7.02E-17,-0.5735768745,0.8191517375
1,0.009663568307,0.05201788894,-0.9985993965,0,149000000000,7270000000,3150000000,-7405996.366,-4207.929312,6009.539017,0.0009905887898,-0.5735765931,0.8191513356
2,0.008674411365,0.05201788891,-0.9986084787,0,149000000000,7270000000,3150000000,-7405985.465,-8415.854495,12019.07214,0.001981176607,-0.5735757489,0.8191501298
3,0.007685245904,0.05201788889,-0.9986165812,0,149000000000,7270000000,3150000000,-7405967.297,-12623.77142,18028.59346,0.002971762481,-0.5735743418,0.8191481204
4,0.006696072906,0.05201788887,-0.9986237038,0,149000000000,7270000000,3150000000,-7405941.862,-16831.67596,24038.0971,0.00396234544,-0.5735723719,0.819145307
5,0.005706893336,0.05201788886,-0.9986298466,0,149000000000,7270000000,3150000000,-7405909.16,-21039.56398,30047.57715,0.004952924509,-0.5735698391,0.8191416899
6,0.004717708168,0.05201788884,-0.9986350096,0,149000000000,7270000000,3150000000,-7405869.19,-25247.43135,36057.02771,0.005943498718,-0.5735667436,0.819137269
7,0.003728518378,0.05201788883,-0.9986391928,0,149000000000,7270000000,3150000000,-7405821.953,-29455.27395,42066.44289,0.006934067094,-0.5735630853,0.8191320443
8,0.002739324925,0.05201788882,-0.9986423961,0,149000000000,7270000000,3150000000,-7405767.449,-33663.08765,48075.81679,0.007924628667,-0.5735588641,0.8191260158
9,0.00175012878,0.05201788882,-0.9986446196,0,149000000000,7270000000,3150000000,-7405705.678,-37870.86832,54085.14352,0.008915182465,-0.57355408,0.8191191835
10,0.0007609309199,0.05201788882,-0.9986458633,0,149000000000,7270000000,3150000000,-7405636.64,-42078.61182,60094.41718,0.009905727512,-0.5735487332,0.8191115475
11,-0.0002282676876,0.05201788882,-0.9986461271,0,149000000000,7270000000,3150000000,-7405560.335,-46286.31403,66103.63187,0.01089626284,-0.5735428235,0.8191031077
12,-0.00121746607,0.05201788882,-0.9986454111,0,149000000000,7270000000,3150000000,-7405476.764,-50493.97083,72112.78169,0.01188678748,-0.5735363511,0.8190938641
13,-0.002206663254,0.05201788882,-0.9986437152,0,149000000000,7270000000,3150000000,-7405385.926,-54701.57807,78121.86075,0.01287730045,-0.5735293159,0.8190838168
14,-0.003195858282,0.05201788883,-0.9986410395,0,149000000000,7270000000,3150000000,-7405287.82,-58909.13164,84130.86315,0.01386780079,-0.5735217179,0.8190729657
15,-0.00418505017,0.05201788884,-0.998637384,0,149000000000,7270000000,3150000000,-7405182.449,-63116.62741,90139.783,0.01485828752,-0.5735135571,0.819061311
16,-0.005174237942,0.05201788885,-0.9986327486,0,149000000000,7270000000,3150000000,-7405069.811,-67324.06124,96148.6144,0.01584875967,-0.5735048337,0.8190488524
17,-0.006163420649,0.05201788886,-0.9986271334,0,149000000000,7270000000,3150000000,-7404949.907,-71531.42901,102157.3514,0.01683921626,-0.5734955472,0.8190355903
18,-0.007152597299,0.05201788889,-0.9986205384,0,149000000000,7270000000,3150000000,-7404822.736,-75738.72658,108165.9883,0.01782965633,-0.5734856983,0.8190215243
