,Flux_x(LVLH),Flux_y(LVLH),Flux_z(LVLH),shadow function,SUN_pos_i(X)[m],SUN_pos_i(Y)[m],SUN_pos_i(Z)[m],sat_position_i(X)[m],sat_position_i(Y)[m],sat_position_i(Z)[m],sat_velocity_i(X)[m/s],sat_velocity_i(Y)[m/s],sat_velocity_i(Z)[m/s]
78,-0.5690026972,-0.8216445885,0.0337060619,1,-150000000000,-1540000000,-665000000,-327892.0586,7383904.009,468277.8572,-0.5718655912,-0.07718908135,0.816707776
79,-0.5689689962,-0.8216446113,0.03426969357,1,-150000000000,-1540000000,-665000000,-332087.2725,7383334.104,474269.2368,-0.5718214535,-0.07817667682,0.8166447407
80,-0.5689347366,-0.8216446342,0.03483329161,1,-150000000000,-1540000000,-665000000,-336282.1606,7382756.954,480260.1511,-0.5717767544,-0.07916419558,0.8165809043
81,-0.5688999189,-0.8216446571,0.03539685545,1,-150000000000,-1540000000,-665000000,-340476.7187,7382172.56,486250.5941,-0.5717314945,-0.08015163666,0.8165162664
82,-0.568864543,-0.82164468,0.03596038453,1,-150000000000,-1540000000,-665000000,-344670.9427,7381580.922,492240.56,-0.5716856735,-0.08113899909,0.8164508274
83,-0.5688286088,-0.8216447028,0.03652387831,1,-150000000000,-1540000000,-665000000,-348864.8285,7380982.041,498230.0428,-0.5716392916,-0.0821262819,0.8163845872
84,-0.5687921165,-0.8216447257,0.03708733625,1,-150000000000,-1540000000,-665000000,-353058.372,7380375.917,504219.0367,-0.5715923487,-0.08311348412,0.8163175458
85,-0.5687550659,-0.8216447486,0.03765075777,1,-150000000000,-1540000000,-665000000,-357251.5691,7379762.551,510207.5359,-0.5715448449,-0.08410060479,0.8162497035
86,-0.5687119996,-0.8216485707,0.03821367655,1,-150000000000,-1540000000,-666000000,-361444.4155,7379141.943,516195.5344,-0.5714967803,-0.08508764292,0.8161810603
87,-0.5686738334,-0.8216485936,0.03877701819,1,-150000000000,-1540000000,-666000000,-365636.9073,7378514.095,522183.0264,-0.5714481549,-0.08607459758,0.8161116161
88,-0.5686351092,-0.8216486164,0.03934032175,1,-150000000000,-1540000000,-666000000,-369829.0403,7377879.006,528170.006,-0.5713989688,-0.08706146776,0.8160413711
89,-0.568595827,-0.8216486393,0.0399035867,1,-150000000000,-1540000000,-666000000,-374020.8104,7377236.677,534156.4674,-0.5713492219,-0.08804825252,0.8159703253
90,-0.5685559868,-0.8216486621,0.04046681247,1,-150000000000,-1540000000,-666000000,-378212.2135,7376587.11,540142.4045,-0.5712989144,-0.08903495088,0.8158984789
91,-0.5685155888,-0.821648685,0.04102999852,1,-150000000000,-1540000000,-666000000,-382403.2455,7375930.304,546127.8117,-0.5712480464,-0.09002156187,0.8158258318
92,-0.5684746328,-0.8216487078,0.04159314429,1,-150000000000,-1540000000,-666000000,-386593.9022,7375266.26,552112.683,-0.5711966177,-0.09100808451,0.8157523843
93,-0.568433119,-0.8216487307,0.04215624923,1,-150000000000,-1540000000,-666000000,-390784.1796,7374594.98,558097.0124,-0.5711446286,-0.09199451787,0.8156781362
94,-0.5683910474,-0.8216487536,0.04271931278,1,-150000000000,-1540000000,-666000000,-394974.0735,7373916.462,564080.7943,-0.571092079,-0.09298086095,0.8156030878
95,-0.5683484182,-0.8216487764,0.04328233441,1,-150000000000,-1540000000,-666000000,-399163.5799,7373230.709,570064.0226,-0.5710389691,-0.09396711279,0.815527239
96,-0.5683052312,-0.8216487992,0.04384531353,1,-150000000000,-1540000000,-666000000,-403352.6945,7372537.721,576046.6916,-0.5709852988,-0.09495327243,0.8154505899
97,-0.5682614866,-0.821648822,0.04440824962,1,-150000000000,-1540000000,-666000000,-407541.4134,7371837.499,582028.7953,-0.5709310682,-0.09593933889,0.8153731407
98,-0.5682171842,-0.8216488449,0.04497114211,1,-150000000000,-1540000000,-666000000,-411729.7323,7371130.043,588010.3278,-0.5708762773,-0.0969253112,0.8152948915
99,-0.5681723244,-0.8216488678,0.04553399046,1,-150000000000,-1540000000,-666000000,-415917.6473,7370415.354,593991.2834,-0.5708209263,-0.09791118841,0.8152158421
100,-0.568126907,-0.8216488905,0.04609679412,1,-150000000000,-1540000000,-666000000,-420105.1541,7369693.432,599971.6561,-0.5707650152,-0.09889696954,0.8151359928
101,-0.568080932,-0.8216489134,0.04665955252,1,-150000000000,-1540000000,-666000000,-424292.2487,7368964.279,605951.4401,-0.5707085439,-0.09988265363,0.8150553438
102,-0.5680343998,-0.8216489362,0.04722226511,1,-150000000000,-1540000000,-666000000,-428478.9269,7368227.895,611930.6295,-0.5706515128,-0.1008682397,0.8149738948
103,-0.56798731,-0.8216489591,0.04778493136,1,-150000000000,-1540000000,-666000000,-432665.1847,7367484.28,617909.2184,-0.5705939216,-0.1018537268,0.8148916462
104,-0.567939663,-0.8216489819,0.04834755069,1,-150000000000,-1540000000,-666000000,-436851.0179,7366733.437,623887.201,-0.5705357705,-0.102839114,0.8148085979
105,-0.5678914587,-0.8216490047,0.04891012257,1,-150000000000,-1540000000,-666000000,-441036.4224,7365975.364,629864.5714,-0.5704770596,-0.1038244002,0.8147247501
106,-0.5678426969,-0.8216490276,0.04947264643,1,-150000000000,-1540000000,-666000000,-445221.3942,7365210.064,635841.3237,-0.5704177887,-0.1048095846,0.8146401029
107,-0.5677933782,-0.8216490504,0.05003512174,1,-150000000000,-1540000000,-666000000,-449405.9291,7364437.536,641817.4521,-0.5703579584,-0.1057946661,0.8145546562
108,-0.5677435021,-0.8216490732,0.05059754792,1,-150000000000,-1540000000,-666000000,-453590.023,7363657.782,647792.9507,-0.5702975682,-0.1067796438,0.8144684103
109,-0.567693069,-0.821649096,0.05115992446,1,-150000000000,-1540000000,-666000000,-457773.6719,7362870.802,653767.8136,-0.5702366185,-0.1077645167,0.8143813651
110,-0.5676420789,-0.8216491188,0.05172225076,1,-150000000000,-1540000000,-666000000,-461956.8715,7362076.597,659742.035,-0.5701751092,-0.1087492839,0.8142935209
111,-0.5675905316,-0.8216491417,0.05228452629,1,-150000000000,-1540000000,-666000000,-466139.6178,7361275.168,665715.609,-0.5701130404,-0.1097339443,0.8142048776
112,-0.5675384275,-0.8216491645,0.05284675049,1,-150000000000,-1540000000,-666000000,-470321.9067,7360466.516,671688.5298,-0.5700504122,-0.1107184971,0.8141154353
113,-0.5674857664,-0.8216491873,0.05340892283,1,-150000000000,-1540000000,-666000000,-474503.7341,7359650.641,677660.7915,-0.5699872245,-0.1117029413,0.8140251942
114,-0.5674325485,-0.8216492101,0.05397104274,1,-150000000000,-1540000000,-666000000,-478685.0959,7358827.545,683632.3882,-0.5699234776,-0.1126872758,0.8139341543
115,-0.5673787738,-0.8216492329,0.05453310968,1,-150000000000,-1540000000,-666000000,-482865.988,7357997.227,689603.3141,-0.5698591715,-0.1136714998,0.8138423157
116,-0.5673244423,-0.8216492557,0.05509512308,1,-150000000000,-1540000000,-666000000,-487046.4062,7357159.689,695573.5633,-0.5697943062,-0.1146556122,0.8137496785
117,-0.5672695542,-0.8216492785,0.0556570824,1,-150000000000,-1540000000,-666000000,-491226.3465,7356314.932,701543.13,-0.5697288817,-0.1156396121,0.8136562428
118,-0.5672141092,-0.8216493013,0.0562189871,1,-150000000000,-1540000000,-666000000,-495405.8049,7355462.957,707512.0083,-0.5696628981,-0.1166234985,0.8135620088
119,-0.5671581078,-0.8216493241,0.0567808366,1,-150000000000,-1540000000,-666000000,-499584.777,7354603.763,713480.1923,-0.5695963556,-0.1176072705,0.8134669763
120,-0.5671015499,-0.8216493469,0.05734263038,1,-150000000000,-1540000000,-666000000,-503763.259,7353737.353,719447.6762,-0.5695292542,-0.1185909271,0.8133711457
121,-0.5670444355,-0.8216493697,0.05790436787,1,-150000000000,-1540000000,-666000000,-507941.2466,7352863.727,725414.4541,-0.569461594,-0.1195744673,0.8132745169
122,-0.5669867646,-0.8216493925,0.05846604852,1,-150000000000,-1540000000,-666000000,-512118.7358,7351982.886,731380.5202,-0.5693933749,-0.1205578902,0.8131770901
123,-0.5669285373,-0.8216494153,0.05902767178,1,-150000000000,-1540000000,-666000000,-516295.7225,7351094.831,737345.8687,-0.569324597,-0.1215411948,0.8130788653
124,-0.5668697538,-0.8216494381,0.0595892371,1,-150000000000,-1540000000,-666000000,-520472.2025,7350199.562,743310.4935,-0.5692552605,-0.1225243801,0.8129798427
125,-0.566810414,-0.8216494609,0.06015074395,1,-150000000000,-1540000000,-666000000,-524648.1719,7349297.08,749274.3891,-0.5691853655,-0.1235074452,0.8128800223
126,-0.566750518,-0.8216494836,0.06071219173,1,-150000000000,-1540000000,-666000000,-528823.6264,7348387.388,755237.5493,-0.5691149119,-0.1244903891,0.8127794043
127,-0.5666900658,-0.8216495064,0.06127357994,1,-150000000000,-1540000000,-666000000,-532998.562,7347470.484,761199.9685,-0.5690438998,-0.1254732109,0.8126779888
128,-0.5666290577,-0.8216495291,0.061834908,1,-150000000000,-1540000000,-666000000,-537172.9746,7346546.371,767161.6408,-0.5689723295,-0.1264559095,0.8125757757
129,-0.5665674934,-0.821649552,0.06239617537,1,-150000000000,-1540000000,-666000000,-541346.8601,7345615.048,773122.5602,-0.5689002007,-0.127438484,0.8124727654
130,-0.5665053731,-0.8216495747,0.06295738148,1,-150000000000,-1540000000,-666000000,-545520.2143,7344676.518,779082.721,-0.5688275137,-0.1284209335,0.8123689577
131,-0.5664426971,-0.8216495975,0.06351852581,1,-150000000000,-1540000000,-666000000,-549693.0333,7343730.78,785042.1173,-0.5687542686,-0.129403257,0.8122643529
132,-0.5663794651,-0.8216496203,0.06407960779,1,-150000000000,-1540000000,-666000000,-553865.3129,7342777.837,791000.7433,-0.5686804652,-0.1303854535,0.8121589512
133,-0.5663156774,-0.821649643,0.06464062686,1,-150000000000,-1540000000,-666000000,-558037.0489,7341817.688,796958.5932,-0.568606104,-0.131367522,0.8120527524
134,-0.566251334,-0.8216496658,0.06520158249,1,-150000000000,-1540000000,-666000000,-562208.2374,7340850.335,802915.6609,-0.5685311848,-0.1323494617,0.8119457567
135,-0.566186435,-0.8216496885,0.06576247414,1,-150000000000,-1540000000,-666000000,-566378.8743,7339875.779,808871.9408,-0.5684557077,-0.1333312714,0.8118379644
136,-0.5661209802,-0.8216497113,0.06632330122,1,-150000000000,-1540000000,-666000000,-570548.9553,7338894.02,814827.427,-0.5683796727,-0.1343129504,0.8117293755
137,-0.5660549701,-0.8216497341,0.06688406321,1,-150000000000,-1540000000,-666000000,-574718.4765,7337905.06,820782.1137,-0.5683030801,-0.1352944975,0.81161999
138,-0.5659884045,-0.8216497568,0.06744475957,1,-150000000000,-1540000000,-666000000,-578887.4338,7336908.899,826735.9949,-0.5682259298,-0.1362759119,0.811509808
139,-0.5659212835,-0.8216497795,0.06800538971,1,-150000000000,-1540000000,-666000000,-583055.823,7335905.539,832689.0649,-0.5681482219,-0.1372571926,0.8113988298
140,-0.5658536071,-0.8216498023,0.0685659531,1,-150000000000,-1540000000,-666000000,-587223.64,7334894.98,838641.3178,-0.5680699565,-0.1382383386,0.8112870554
141,-0.5657853755,-0.821649825,0.0691264492,1,-150000000000,-1540000000,-666000000,-591390.8809,7333877.224,844592.7477,-0.5679911337,-0.1392193488,0.8111744849
142,-0.5657165887,-0.8216498478,0.06968687744,1,-150000000000,-1540000000,-666000000,-595557.5414,7332852.272,850543.3489,-0.5679117535,-0.1402002225,0.8110611184
143,-0.5656472468,-0.8216498705,0.0702472373,1,-150000000000,-1540000000,-666000000,-599723.6176,7331820.124,856493.1155,-0.5678318161,-0.1411809587,0.8109469561
144,-0.5655773498,-0.8216498933,0.0708075282,1,-150000000000,-1540000000,-666000000,-603889.1052,7330780.781,862442.0416,-0.5677513214,-0.1421615563,0.810831998
145,-0.5655068978,-0.821649916,0.07136774959,1,-150000000000,-1540000000,-666000000,-608054.0003,7329734.246,868390.1215,-0.5676702697,-0.1431420143,0.8107162442
146,-0.565435891,-0.8216499387,0.07192790095,1,-150000000000,-1540000000,-666000000,-612218.2987,7328680.517,874337.3492,-0.5675886609,-0.144122332,0.8105996949
147,-0.5653643292,-0.8216499614,0.0724879817,1,-150000000000,-1540000000,-666000000,-616381.9964,7327619.598,880283.7189,-0.5675064952,-0.1451025083,0.8104823502
148,-0.5652922127,-0.8216499842,0.07304799131,1,-150000000000,-1540000000,-666000000,-620545.0892,7326551.488,886229.2249,-0.5674237726,-0.1460825421,0.8103642102
149,-0.5652195414,-0.8216500069,0.07360792923,1,-150000000000,-1540000000,-666000000,-624707.5731,7325476.188,892173.8613,-0.5673404931,-0.1470624326,0.8102452751
150,-0.5651463155,-0.8216500296,0.07416779488,1,-150000000000,-1540000000,-666000000,-628869.444,7324393.701,898117.6222,-0.567256657,-0.1480421788,0.8101255449
151,-0.5650725351,-0.8216500524,0.07472758775,1,-150000000000,-1540000000,-666000000,-633030.6978,7323304.026,904060.5018,-0.5671722642,-0.1490217797,0.8100050197
152,-0.5649982002,-0.8216500751,0.07528730727,1,-150000000000,-1540000000,-666000000,-637191.3304,7322207.165,910002.4942,-0.5670873149,-0.1500012344,0.8098836997
153,-0.5649233109,-0.8216500978,0.0758469529,1,-150000000000,-1540000000,-666000000,-641351.3378,7321103.119,915943.5937,-0.5670018091,-0.1509805418,0.8097615849
154,-0.5648478672,-0.8216501205,0.0764065241,1,-150000000000,-1540000000,-666000000,-645510.7159,7319991.889,921883.7945,-0.566915747,-0.1519597011,0.8096386756
155,-0.5647718692,-0.8216501432,0.07696602027,1,-150000000000,-1540000000,-666000000,-649669.4605,7318873.477,927823.0906,-0.5668291286,-0.1529387114,0.8095149718
156,-0.5646953171,-0.8216501659,0.07752544094,1,-150000000000,-1540000000,-666000000,-653827.5677,7317747.882,933761.4763,-0.5667419539,-0.1539175715,0.8093904737
