,Flux_x(LVLH),Flux_y(LVLH),Flux_z(LVLH),shadow function,SUN_pos_i(X)[m],SUN_pos_i(Y)[m],SUN_pos_i(Z)[m],sat_position_i(X)[m],sat_position_i(Y)[m],sat_position_i(Z)[m],sat_velocity_i(X)[m/s],sat_velocity_i(Y)[m/s],sat_velocity_i(Z)[m/s]
1727,0.8652714466,-0.2544763346,-0.431910413,1,4770000000,-135000000000,-58500000000,4206374.551,1033093.332,6007318.661,-0.08001105215,0.9902227897,-0.1142674858
1728,0.8648431881,-0.2544763237,-0.4327673117,1,4770000000,-135000000000,-58500000000,4205785.502,1040357.398,6006477.413,-0.08057363694,0.9900841217,-0.1150709392
1729,0.864414081,-0.2544763127,-0.4336237858,1,4770000000,-135000000000,-58500000000,4205192.326,1047620.443,6005630.271,-0.08113614269,0.9899444821,-0.1158742797
1730,0.8639841258,-0.2544763017,-0.4344798345,1,4770000000,-135000000000,-58500000000,4204595.023,1054882.461,6004777.236,-0.08169856882,0.9898038711,-0.1166775066
1731,0.8635533227,-0.2544762908,-0.4353354567,1,4770000000,-135000000000,-58500000000,4203993.595,1062143.443,6003918.308,-0.08226091476,0.9896622889,-0.1174806189
1732,0.8631216724,-0.2544762798,-0.4361906516,1,4770000000,-135000000000,-58500000000,4203388.041,1069403.382,6003053.489,-0.08282318,0.9895197356,-0.118283616
1733,0.8626891752,-0.2544762688,-0.4370454186,1,4770000000,-135000000000,-58500000000,4202778.363,1076662.273,6002182.78,-0.08338536397,0.9893762112,-0.119086497
1734,0.8622558315,-0.2544762579,-0.4378997567,1,4770000000,-135000000000,-58500000000,4202164.561,1083920.107,6001306.181,-0.08394746612,0.989231716,-0.1198892611
1735,0.8618216417,-0.254476247,-0.4387536651,1,4770000000,-135000000000,-58500000000,4201546.635,1091176.877,6000423.692,-0.08450948587,0.9890862502,-0.1206919076
1736,0.8613866063,-0.254476236,-0.439607143,1,4770000000,-135000000000,-58500000000,4200924.587,1098432.577,5999535.316,-0.08507142272,0.9889398137,-0.1214944357
1737,0.8609507258,-0.2544762251,-0.4404601894,1,4770000000,-135000000000,-58500000000,4200298.416,1105687.198,5998641.053,-0.08563327608,0.9887924069,-0.1222968445
1738,0.8605140004,-0.2544762142,-0.4413128036,1,4770000000,-135000000000,-58500000000,4199668.124,1112940.735,5997740.903,-0.08619504542,0.9886440297,-0.1230991334
1739,0.8600764307,-0.2544762033,-0.4421649849,1,4770000000,-135000000000,-58500000000,4199033.711,1120193.18,5996834.868,-0.08675673017,0.9884946825,-0.1239013014
1740,0.8596380171,-0.2544761924,-0.4430167321,1,4770000000,-135000000000,-58500000000,4198395.177,1127444.525,5995922.948,-0.08731832979,0.9883443652,-0.1247033479
1741,0.8591987601,-0.2544761814,-0.4438680447,1,4770000000,-135000000000,-58500000000,4197752.523,1134694.764,5995005.145,-0.08787984373,0.9881930782,-0.125505272
1742,0.8587586599,-0.2544761706,-0.4447189217,1,4770000000,-135000000000,-58500000000,4197105.751,1141943.89,5994081.459,-0.08844127144,0.9880408214,-0.1263070729
1743,0.8583177172,-0.2544761597,-0.4455693622,1,4770000000,-135000000000,-58500000000,4196454.86,1149191.895,5993151.892,-0.08900261237,0.9878875952,-0.1271087499
1744,0.8578759323,-0.2544761488,-0.4464193656,1,4770000000,-135000000000,-58500000000,4195799.851,1156438.773,5992216.443,-0.08956386596,0.9877333995,-0.1279103022
1745,0.8574333056,-0.2544761379,-0.4472689308,1,4770000000,-135000000000,-58500000000,4195140.725,1163684.515,5991275.115,-0.09012503166,0.9875782346,-0.128711729
1746,0.8569898377,-0.254476127,-0.4481180573,1,4770000000,-135000000000,-58500000000,4194477.482,1170929.116,5990327.907,-0.09068610892,0.9874221007,-0.1295130294
1747,0.8565455288,-0.2544761161,-0.4489667439,1,4770000000,-135000000000,-58500000000,4193810.123,1178172.568,5989374.821,-0.09124709722,0.9872649978,-0.1303142028
1748,0.8561003795,-0.2544761053,-0.4498149901,1,4770000000,-135000000000,-58500000000,4193138.649,1185414.864,5988415.858,-0.09180799594,0.9871069261,-0.1311152483
1749,0.8556543902,-0.2544760944,-0.4506627947,1,4770000000,-135000000000,-58500000000,4192463.061,1192655.996,5987451.019,-0.09236880461,0.9869478858,-0.1319161652
1750,0.8552075613,-0.2544760836,-0.4515101571,1,4770000000,-135000000000,-58500000000,4191783.359,1199895.958,5986480.305,-0.09292952261,0.9867878771,-0.1327169526
1751,0.8547598933,-0.2544760727,-0.4523570765,1,4770000000,-135000000000,-58500000000,4191099.543,1207134.743,5985503.716,-0.09349014945,0.9866269,-0.1335176098
1752,0.8543113866,-0.2544760619,-0.4532035519,1,4770000000,-135000000000,-58500000000,4190411.615,1214372.343,5984521.254,-0.09405068453,0.9864649548,-0.1343181359
1753,0.8538620416,-0.2544760511,-0.4540495827,1,4770000000,-135000000000,-58500000000,4189719.575,1221608.752,5983532.919,-0.09461112733,0.9863020416,-0.1351185303
1754,0.8534118588,-0.2544760402,-0.454895168,1,4770000000,-135000000000,-58500000000,4189023.423,1228843.962,5982538.713,-0.0951714773,0.9861381606,-0.1359187921
1755,0.8529608387,-0.2544760294,-0.4557403068,1,4770000000,-135000000000,-58500000000,4188323.161,1236077.966,5981538.637,-0.09573173386,0.985973312,-0.1367189204
1756,0.8525089816,-0.2544760186,-0.4565849983,1,4770000000,-135000000000,-58500000000,4187618.79,1243310.757,5980532.691,-0.0962918965,0.9858074958,-0.1375189147
1757,0.8520562881,-0.2544760077,-0.4574292419,1,4770000000,-135000000000,-58500000000,4186910.309,1250542.328,5979520.877,-0.09685196465,0.9856407123,-0.1383187739
1758,0.8516027586,-0.2544759969,-0.4582730366,1,4770000000,-135000000000,-58500000000,4186197.719,1257772.672,5978503.195,-0.09741193776,0.9854729616,-0.1391184975
1759,0.8511483933,-0.2544759862,-0.4591163816,1,4770000000,-135000000000,-58500000000,4185481.022,1265001.782,5977479.646,-0.09797181529,0.9853042439,-0.1399180846
1760,0.850693193,-0.2544759754,-0.459959276,1,4770000000,-135000000000,-58500000000,4184760.218,1272229.65,5976450.232,-0.09853159668,0.9851345593,-0.1407175344
1761,0.850237158,-0.2544759646,-0.4608017191,1,4770000000,-135000000000,-58500000000,4184035.307,1279456.27,5975414.953,-0.09909128137,0.9849639081,-0.141516846
1762,0.8497802887,-0.2544759538,-0.4616437101,1,4770000000,-135000000000,-58500000000,4183306.29,1286681.635,5974373.811,-0.09965086885,0.9847922903,-0.1423160189
1763,0.8493225856,-0.254475943,-0.462485248,1,4770000000,-135000000000,-58500000000,4182573.169,1293905.737,5973326.807,-0.1002103585,0.9846197062,-0.143115052
1764,0.8488640492,-0.2544759323,-0.463326332,1,4770000000,-135000000000,-58500000000,4181835.944,1301128.569,5972273.941,-0.1007697499,0.984446156,-0.1439139448
1765,0.8484046798,-0.2544759215,-0.4641669615,1,4770000000,-135000000000,-58500000000,4181094.615,1308350.125,5971215.215,-0.1013290423,0.9842716397,-0.1447126964
1766,0.847944478,-0.2544759107,-0.4650071355,1,4770000000,-135000000000,-58500000000,4180349.183,1315570.397,5970150.629,-0.1018882354,0.9840961576,-0.1455113059
1767,0.8474834443,-0.2544758999,-0.4658468531,1,4770000000,-135000000000,-58500000000,4179599.649,1322789.378,5969080.185,-0.1024473284,0.9839197098,-0.1463097725
1768,0.8470215789,-0.2544758892,-0.4666861135,1,4770000000,-135000000000,-58500000000,4178846.014,1330007.06,5968003.884,-0.103006321,0.9837422966,-0.1471080957
1769,0.8465588825,-0.2544758784,-0.4675249161,1,4770000000,-135000000000,-58500000000,4178088.278,1337223.438,5966921.726,-0.1035652124,0.983563918,-0.1479062744
1770,0.8460953554,-0.2544758677,-0.46836326,1,4770000000,-135000000000,-58500000000,4177326.442,1344438.504,5965833.714,-0.1041240023,0.9833845743,-0.1487043082
1771,0.8456309981,-0.254475857,-0.4692011441,1,4770000000,-135000000000,-58500000000,4176560.508,1351652.25,5964739.847,-0.1046826899,0.9832042656,-0.1495021959
1772,0.8451658111,-0.2544758463,-0.4700385679,1,4770000000,-135000000000,-58500000000,4175790.475,1358864.67,5963640.127,-0.1052412748,0.9830229921,-0.150299937
1773,0.8446997949,-0.2544758355,-0.4708755303,1,4770000000,-135000000000,-58500000000,4175016.344,1366075.756,5962534.556,-0.1057997565,0.982840754,-0.1510975305
1774,0.8442329497,-0.2544758248,-0.4717120308,1,4770000000,-135000000000,-58500000000,4174238.117,1373285.502,5961423.133,-0.1063581343,0.9826575515,-0.1518949759
1775,0.8437652763,-0.2544758141,-0.4725480684,1,4770000000,-135000000000,-58500000000,4173455.794,1380493.901,5960305.861,-0.1069164078,0.9824733848,-0.1526922721
1776,0.8432967749,-0.2544758034,-0.4733836423,1,4770000000,-135000000000,-58500000000,4172669.375,1387700.945,5959182.74,-0.1074745764,0.982288254,-0.1534894184
