time[s],flux[W/m2],phi[deg],theta[deg]
0.0,1336.0,23.49773488505733,39.612877236264545
100.0,1336.0,28.090927650048833,32.6759218652498
200.0,1336.0,32.99935962858832,27.82484929900019
300.0,1336.0,38.09971950396458,24.33603828973829
400.0,1336.0,43.324664273718426,21.751721318776806
500.0,1336.0,48.63268260526364,19.804099861390473
600.0,1336.0,53.99676807298009,18.323020477215078
700.0,1336.0,59.402939187927295,17.18510873264093
800.0,1336.0,64.83837694996603,16.31889485784645
900.0,1336.0,70.2930121314721,15.676237843047135
1000.0,1336.0,75.76413178176077,15.214488644317504
1100.0,1336.0,81.24511783948903,14.914184895267605
1200.0,1336.0,86.73185195241399,14.760943321500523
1300.0,1336.0,92.21850899825372,14.750905415948521
1400.0,1336.0,97.70578928832774,14.876944068046637
1500.0,1336.0,103.18800018741524,15.148176353087187
1600.0,1336.0,108.65873439710792,15.580720502174053
1700.0,1336.0,114.117967724433,16.189588380657398
1800.0,1336.0,119.55746105183103,17.010591660791725
1900.0,0.0,124.96672737059446,18.0952983662955
2000.0,0.0,130.34024249216546,19.507781730683885
2100.0,0.0,135.6598650244958,21.356904607323578
2200.0,0.0,140.90208570703035,23.803288225160994
2300.0,0.0,146.02641865724522,27.102177393554822
2400.0,0.0,150.97694847209956,31.650442375042893
2500.0,0.0,155.64128632604871,38.11510261955041
2600.0,0.0,159.81502929878653,47.55812304836757
2700.0,0.0,163.13884527155278,61.38886984561
2800.0,0.0,165.0286409332731,80.28936530171366
2900.0,0.0,164.9316332277202,101.56902811820075
3000.0,0.0,162.88715620686452,120.055262020018
3100.0,0.0,159.4666462070301,133.43749076765263
3200.0,0.0,155.2341641597589,142.5466994560863
3300.0,0.0,150.53885061070977,148.80498521667548
3400.0,0.0,145.56976195468027,153.2204552097967
3500.0,0.0,140.43069097167162,156.42737461282056
3600.0,0.0,135.1821244377813,158.80777774853496
3700.0,0.0,129.85760278165728,160.6138614961228
3800.0,0.0,124.48074395011972,161.9942937859327
3900.0,1336.0,119.06822182821286,163.0468189291067
4000.0,1336.0,113.62738659535829,163.84822379114345
4100.0,1336.0,108.16735102783709,164.44069371439394
4200.0,1336.0,102.69584568476074,164.85224763932683
4300.0,1336.0,97.21378535118278,165.11053326801775
4400.0,1336.0,91.72697360096767,165.22416067911942
4500.0,1336.0,86.23902872029203,165.19836352139808
4600.0,1336.0,80.75574243384871,165.02874859480437
4700.0,1336.0,75.27640481708677,164.71400868033462
4800.0,1336.0,69.80738234791994,164.2357829359599
4900.0,1336.0,64.35622484115382,163.56648716348022
5000.0,1336.0,58.92439895304425,162.67614060739976
5100.0,1336.0,53.52287349451629,161.50778898613095
5200.0,1336.0,48.16642165248503,159.9786350885925
5300.0,1336.0,42.86697786136176,157.97712281448105
5400.0,1336.0,37.65398217884597,155.31799721646314
5500.0,1336.0,32.570383009921905,151.7145687836636
5600.0,1336.0,27.692349531179392,146.6985735358738
5700.0,1336.0,23.142667764875963,139.51784807093208
5800.0,1336.0,19.163446294977412,128.98734508579724
5900.0,1336.0,16.185969229812198,113.71853832131842
6000.0,1336.0,14.817991339704603,93.72071346937972
6100.0,1336.0,15.496930297483061,72.78009578791517
6200.0,1336.0,17.993857957758834,55.72335810953989
6300.0,1336.0,23.49773488505733,39.612877236264545
6400.0,1336.0,28.090927650048833,32.6759218652498
6500.0,1336.0,32.99935962858832,27.82484929900019
6600.0,1336.0,38.09971950396458,24.33603828973829
6700.0,1336.0,43.324664273718426,21.751721318776806
6800.0,1336.0,48.63268260526364,19.804099861390473
6900.0,1336.0,53.99676807298009,18.323020477215078
7000.0,1336.0,59.402939187927295,17.18510873264093
7100.0,1336.0,64.83837694996603,16.31889485784645
7200.0,1336.0,70.2930121314721,15.676237843047135
7300.0,1336.0,75.76413178176077,15.214488644317504
7400.0,1336.0,81.24511783948903,14.914184895267605
7500.0,1336.0,86.73185195241399,14.760943321500523
7600.0,1336.0,92.21850899825372,14.750905415948521
7700.0,1336.0,97.70578928832774,14.876944068046637
7800.0,1336.0,103.18800018741524,15.148176353087187
7900.0,1336.0,108.65873439710792,15.580720502174053
8000.0,1336.0,114.117967724433,16.189588380657398
8100.0,1336.0,119.55746105183103,17.010591660791725
8200.0,0.0,124.96672737059446,18.0952983662955
8300.0,0.0,130.34024249216546,19.507781730683885
8400.0,0.0,135.6598650244958,21.356904607323578
8500.0,0.0,140.90208570703035,23.803288225160994
8600.0,0.0,146.02641865724522,27.102177393554822
8700.0,0.0,150.97694847209956,31.650442375042893
8800.0,0.0,155.64128632604871,38.11510261955041
8900.0,0.0,159.81502929878653,47.55812304836757
9000.0,0.0,163.13884527155278,61.38886984561
9100.0,0.0,165.0286409332731,80.28936530171366
9200.0,0.0,164.9316332277202,101.56902811820075
9300.0,0.0,162.88715620686452,120.055262020018
9400.0,0.0,159.4666462070301,133.43749076765263
9500.0,0.0,155.2341641597589,142.5466994560863
9600.0,0.0,150.53885061070977,148.80498521667548
9700.0,0.0,145.56976195468027,153.2204552097967
9800.0,0.0,140.43069097167162,156.42737461282056
9900.0,0.0,135.1821244377813,158.80777774853496
10000.0,0.0,129.85760278165728,160.6138614961228
10100.0,0.0,124.48074395011972,161.9942937859327
10200.0,1336.0,119.06822182821286,163.0468189291067
10300.0,1336.0,113.62738659535829,163.84822379114345
10400.0,1336.0,108.16735102783709,164.44069371439394
10500.0,1336.0,102.69584568476074,164.85224763932683
10600.0,1336.0,97.21378535118278,165.11053326801775
10700.0,1336.0,91.72697360096767,165.22416067911942
10800.0,1336.0,86.23902872029203,165.19836352139808
10900.0,1336.0,80.75574243384871,165.02874859480437
11000.0,1336.0,75.27640481708677,164.71400868033462
11100.0,1336.0,69.80738234791994,164.2357829359599
11200.0,1336.0,64.35622484115382,163.56648716348022
11300.0,1336.0,58.92439895304425,162.67614060739976
11400.0,1336.0,53.52287349451629,161.50778898613095
11500.0,1336.0,48.16642165248503,159.9786350885925
11600.0,1336.0,42.86697786136176,157.97712281448105
11700.0,1336.0,37.65398217884597,155.31799721646314
11800.0,1336.0,32.570383009921905,151.7145687836636
11900.0,1336.0,27.692349531179392,146.6985735358738
12000.0,1336.0,23.142667764875963,139.51784807093208
12100.0,1336.0,19.163446294977412,128.98734508579724
12200.0,1336.0,16.185969229812198,113.71853832131842
12300.0,1336.0,14.817991339704603,93.72071346937972
12400.0,1336.0,15.496930297483061,72.78009578791517
12500.0,1336.0,17.993857957758834,55.72335810953989
12600.0,1336.0,23.49773488505733,39.612877236264545
12700.0,1336.0,28.090927650048833,32.6759218652498
12800.0,1336.0,32.99935962858832,27.82484929900019
12900.0,1336.0,38.09971950396458,24.33603828973829
13000.0,1336.0,43.324664273718426,21.751721318776806
13100.0,1336.0,48.63268260526364,19.804099861390473
