,Flux_x(LVLH),Flux_y(LVLH),Flux_z(LVLH),shadow function,SUN_pos_i(X)[m],SUN_pos_i(Y)[m],SUN_pos_i(Z)[m],sat_position_i(X)[m],sat_position_i(Y)[m],sat_position_i(Z)[m],sat_velocity_i(X)[m/s],sat_velocity_i(Y)[m/s],sat_velocity_i(Z)[m/s]
31,-0.8526652388,-0.5223109487,-0.0123799771,1,-5840000000,139000000000,60400000000,7402508.359,130425.3293,186266.462,-0.03070343143,0.5733064549,0.8187655391
32,-0.8526770707,-0.5223109703,-0.01153533151,1,-5840000000,139000000000,60400000000,7402279.477,134631.2107,192273.0764,-0.03169353813,0.5732887285,0.8187402234
33,-0.8526880659,-0.5223109918,-0.01069067458,1,-5840000000,139000000000,60400000000,7402043.332,138836.96,198279.502,-0.03268361374,0.5732704397,0.8187141042
34,-0.8526982244,-0.5223110133,-0.009846007138,1,-5840000000,139000000000,60400000000,7401799.924,143042.5731,204285.7332,-0.03367365726,0.5732515883,0.8186871816
35,-0.8527075462,-0.5223110349,-0.009001330008,1,-5840000000,139000000000,60400000000,7401549.253,147248.0459,210291.7638,-0.03466366776,0.5732321743,0.8186594557
36,-0.8527160312,-0.5223110565,-0.008156644026,1,-5840000000,139000000000,60400000000,7401291.318,151453.3741,216297.5882,-0.03565364423,0.5732121979,0.8186309265
37,-0.8527236795,-0.522311078,-0.007311950026,1,-5840000000,139000000000,60400000000,7401026.121,155658.5537,222303.2002,-0.03664358571,0.5731916591,0.8186015939
38,-0.852730491,-0.5223110996,-0.006467248818,1,-5840000000,139000000000,60400000000,7400753.662,159863.5806,228308.5942,-0.03763349125,0.5731705577,0.8185714582
39,-0.8527364658,-0.5223111211,-0.005622541251,1,-5840000000,139000000000,60400000000,7400473.941,164068.4506,234313.7641,-0.03862335985,0.5731488939,0.8185405192
40,-0.8527416038,-0.5223111427,-0.004777828132,1,-5840000000,139000000000,60400000000,7400186.957,168273.1597,240318.704,-0.03961319055,0.5731266677,0.8185087769
41,-0.8527459051,-0.5223111642,-0.003933110309,1,-5840000000,139000000000,60400000000,7399892.712,172477.7036,246323.4082,-0.04060298239,0.5731038792,0.8184762315
42,-0.8527493695,-0.5223111858,-0.003088388611,1,-5840000000,139000000000,60400000000,7399591.206,176682.0782,252327.8707,-0.04159273438,0.5730805282,0.8184428829
43,-0.8527519972,-0.5223112074,-0.002243663858,1,-5840000000,139000000000,60400000000,7399282.439,180886.2795,258332.0855,-0.04258244555,0.5730566149,0.8184087313
44,-0.8527537882,-0.5223112288,-0.00139893688,1,-5840000000,139000000000,60400000000,7398966.412,185090.3033,264336.0469,-0.04357211495,0.5730321393,0.8183737765
45,-0.8527547424,-0.5223112504,-0.000554208515,1,-5840000000,139000000000,60400000000,7398643.123,189294.1454,270339.7488,-0.04456174158,0.5730071014,0.8183380187
46,-0.8527548597,-0.522311272,0.0002905204329,1,-5840000000,139000000000,60400000000,7398312.575,193497.8019,276343.1855,-0.04555132449,0.5729815012,0.818301458
47,-0.8527541403,-0.5223112935,0.001135249107,1,-5840000000,139000000000,60400000000,7397974.767,197701.2684,282346.3511,-0.0465408627,0.5729553388,0.8182640942
48,-0.8527525841,-0.5223113151,0.001979976679,1,-5840000000,139000000000,60400000000,7397629.7,201904.5409,288349.2395,-0.04753035524,0.5729286141,0.8182259275
49,-0.8527501912,-0.5223113366,0.002824702352,1,-5840000000,139000000000,60400000000,7397277.374,206107.6154,294351.8451,-0.04851980114,0.5729013273,0.8181869579
50,-0.8527469614,-0.5223113582,0.003669425255,1,-5840000000,139000000000,60400000000,7396917.789,210310.4875,300354.1618,-0.04950919943,0.5728734782,0.8181471855
51,-0.8527428949,-0.5223113797,0.004514144582,1,-5840000000,139000000000,60400000000,7396550.946,214513.1533,306356.1837,-0.05049854914,0.5728450671,0.8181066102
52,-0.8527379916,-0.5223114013,0.005358859519,1,-5840000000,139000000000,60400000000,7396176.845,218715.6087,312357.9051,-0.05148784931,0.5728160938,0.8180652321
53,-0.8527322516,-0.5223114228,0.006203569194,1,-5840000000,139000000000,60400000000,7395795.486,222917.8493,318359.3199,-0.05247709894,0.5727865585,0.8180230513
54,-0.8527256748,-0.5223114444,0.007048272825,1,-5840000000,139000000000,60400000000,7395406.87,227119.8713,324360.4224,-0.05346629707,0.5727564611,0.8179800678
55,-0.8527182612,-0.522311466,0.007892969551,1,-5840000000,139000000000,60400000000,7395010.997,231321.6704,330361.2065,-0.05445544274,0.5727258016,0.8179362817
56,-0.852710011,-0.5223114875,0.008737658561,1,-5840000000,139000000000,60400000000,7394607.867,235523.2425,336361.6665,-0.05544453499,0.5726945802,0.8178916929
57,-0.8527009239,-0.522311509,0.00958233901,1,-5840000000,139000000000,60400000000,7394197.482,239724.5835,342361.7964,-0.05643357282,0.5726627968,0.8178463016
58,-0.8526910001,-0.5223115306,0.01042701008,1,-5840000000,139000000000,60400000000,7393779.84,243925.6892,348361.5904,-0.05742255529,0.5726304514,0.8178001078
59,-0.8526802397,-0.5223115522,0.01127167094,1,-5840000000,139000000000,60400000000,7393354.944,248126.5556,354361.0426,-0.05841148139,0.5725975442,0.8177531114
60,-0.8526686425,-0.5223115737,0.01211632076,1,-5840000000,139000000000,60400000000,7392922.793,252327.1785,360360.147,-0.05940035019,0.5725640751,0.8177053126
